cid	iter	formula	name	num_rgroup	electrons
C05683	1	C26H46NO7P	2-Aminoethylphosphocholate	0	280.0
C06136	1	C45H79N2O23R	GA1; Gal-beta1->3GalNAc-beta1->4Gal-beta1->4Glc-beta1->1'Cer; Gal-beta1->3GalNAc-beta1->4LacCer	1	0.0
C16589	1	C8H12O5	2-Oxosuberate; 2-Oxooctanedionic acid; alpha-Ketosuberate	0	100.0
C16162	1	C39H64N7O17P3S	(9Z,12Z,15Z)-Octadecatrienoyl-CoA; alpha-Linolenoyl-CoA	0	544.0
C00430	1	C5H9NO3	5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid	0	70.0
C16394	1	C7H7N3O4	4-Amino-2,6-dinitrotoluene	0	102.0
C19743	1	C15H26O	Drimenol	0	124.0
C12470	1	C5H8NOSR	L-Prolyl-[pcp]	1	0.0
C03139	1	C5H9N3O4	N-Amidino-L-aspartate; N-Amidino-L-aspartic acid; Guanidinosuccinic acid	0	92.0
C00676	1	C5H10O6PR	Deoxynucleoside 5'-phosphate; 2'-Deoxynucleoside 5'-phosphate; 2'-Deoxynucleoside 5'-monophosphate; 2'-Deoxyribonucleoside 5'-monophosphate	1	0.0
C00275	1	C6H13O9P	D-Mannose 6-phosphate	0	136.0
C07838	1	C7H15O10P	D-glycero-beta-D-manno-Heptose 1-phosphate	0	152.0
C12092	1	C29H43N8O17P3S	N-Methylanthraniloyl-CoA	0	470.0
C00279	1	C4H9O7P	D-Erythrose 4-phosphate	0	104.0
C06002	1	C4H6O3	(S)-Methylmalonate semialdehyde	0	54.0
C04927	1	C67H113N4O39R	N-Acetylneuraminyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide; GD1a; NeuAc-alpha2->3Gal-beta1->3GalNAc-beta1->4(NeuAc-alpha2->3)LacCer; NeuAc-alpha2->3Gal-beta1->3GalNAc-beta1->4(NeuAc-alpha2->3)Gal-beta1->4Glc-beta1->1'Cer	1	0.0
C00108	1	C7H7NO2	Anthranilate; Anthranilic acid; o-Aminobenzoic acid; Vitamin L1; 2-Aminobenzoate	0	72.0
C01444	1	C2H3NO3	Oxamate; Oxamic acid; Oxalic monoamide	0	46.0
C01267	1	C6H9N2O5P	3-(Imidazol-4-yl)-2-oxopropyl phosphate; Imidazole-acetol phosphate	0	114.0
C03479	1	C20H23N7O7	Folinic acid; Leucovorin; 5-Formyltetrahydrofolate; L(-)-5-Formyl-5,6,7,8-tetrahydrofolic acid	0	248.0
C04501	1	C8H16NO9P	N-Acetyl-alpha-D-glucosamine 1-phosphate	0	158.0
C06560	1	C3H4ClN5	Deisopropyldeethylatrazine	0	74.0
C06240	1	C17H25N3O18P2	UDP-N-acetyl-D-mannosaminouronate; UDP-N-acetyl-2-amino-2-deoxy-D-mannuronate; UDP-N-acetyl-D-mannosaminuronic acid; UDP-N-acetyl-alpha-D-mannosaminuronate	0	322.0
C00319	1	C18H37NO2	Sphingosine; Sphingenine; Sphingoid; Sphing-4-enine	0	168.0
C02295	1	C6H8O4	Methylitaconate; 2-Methylene-3-methylsuccinate	0	76.0
C00552	1	C4H6O6	meso-Tartaric acid; meso-Tartrate	0	78.0
C02325	1	C11H14O4	Sinapyl alcohol; Sinapoyl alcohol	0	112.0
C05713	1	C8H11NO6R2	Cyanoglycoside; Cyanoglucoside	2	0.0
C15525	1	C15H12O6	Eriodictyol chalcone; 2',3,4,4',6'-Pentahydroxychalcone	0	150.0
C01231	1	C6H14O12P2	alpha-D-Glucose 1,6-bisphosphate; alpha-D-Glucose 1,6-biphosphate; D-Glucose 1,6-bisphosphate	0	176.0
C03741	1	C5H9NO3	(S)-4-Amino-5-oxopentanoate; L-Glutamate 1-semialdehyde	0	70.0
C04257	1	C8H16NO9P	N-Acetyl-D-mannosamine 6-phosphate; N-Acetylmannosamine 6-phosphate	0	158.0
C06054	1	C4H7O8P	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate	0	110.0
C00922	1	C6H8O4	2,3-Dimethylmaleate; Dimethylmaleic acid	0	76.0
C12463	1	C9H8NO3SR	beta-Keto-L-tyrosyl-[pcp]	1	0.0
C20845	1	C6H11NO5	(4S,5R)-4,5,6-Trihydroxy-2-iminohexanoate	0	
C00624	1	C7H11NO5	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	0	100.0
C05422	1	C6H6O6	Dehydroascorbate; Dehydroascorbic acid; L-Dehydroascorbate; L-Dehydroascorbic acid	0	90.0
C00162	1	CHO2R	Fatty acid	1	0.0
C03564	1	C5H7NO2	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate; 1-Pyrroline 2-carboxylate	0	60.0
C04063	1	C6H14O12P2	D-myo-Inositol 3,4-bisphosphate; 1D-myo-Inositol 3,4-bisphosphate; Inositol 3,4-bisphosphate	0	176.0
C01198	1	C9H10O3	3-(2-Hydroxyphenyl)propanoate; 2-Hydroxyphenylpropanoate; 3-(2-Hydroxyphenyl)propionic acid; Melilotate; 3-(2-Hydroxyphenyl)propionate	0	88.0
C17960	1	C17H33N6O7P	Rhizocticin C	0	248.0
C20775	1	C11H15NO10	beta-Citryl-L-glutamate; beta-Citrylglutamate	0	
C11062	1	C25H42N7O18P3S	4-Hydroxybutyryl-CoA; 4-Hydroxybutanoyl-CoA	0	446.0
C02232	1	C27H42N7O20P3S	3-Oxoadipyl-CoA; beta-Ketoadipyl-CoA	0	0.0
C06183	1	C13H24N2O	L-(+)-Anaferine; Anapheline	0	124.0
C06701	1	H3PO3	Phosphonic acid; Phosphonate; Phosphorous acid; Phosphite	0	42.0
C01127	1	C5H6O6	4-Hydroxy-2-oxoglutarate; 4-Hydroxy-2-oxoglutaric acid	0	84.0
C03220	1	C15H26O	(2Z,6E)-Farnesol; 2-cis,6-trans-Farnesol	0	124.0
C06134	1	C61H103N4O34R	GD2; GalNAc-beta1->4(NeuAc-alpha2->8NeuAc2->3)Gal-beta1->4Glc-beta1->1'Cer; GalNAc-beta1->4(NeuAc-alpha2->8NeuAc2->3)LacCer	1	0.0
C02237	1	C5H7NO3	5-Oxo-D-proline; D-Pyroglutamic acid; D-5-Pyrrolidone-2-carboxylic acid	0	68.0
C00737	1	C6H12O6	D-Aldose; D-Aldose1; D-Aldose2	0	96.0
C12115	1	C7H7NO3	3-Amino-4-hydroxybenzoate; 3-Amino-4-hydroxybenzoic acid; 3,4-AHBA	0	80.0
C11883	1	C20H32O	Levopimarinol	0	160.0
C00406	1	C31H44N7O19P3S	Feruloyl-CoA; trans-Feruloyl-CoA	0	492.0
C07032	1	C24H31N7O6	N-Acetylpuromycin	0	272.0
C06318	1	C8H8O6	(3S,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate; (1R,6S)-Dihydroxycyclohexa-2,4-diene-1,4-dicarboxylate; Terephthalate-1,2-cis-dihydrodiol; cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,4-dicarboxylate	0	104.0
C19734	1	C15H24	(-)-alpha-Gurjunene	0	114.0
C09827	1	C15H12O4	Pinocembrin; 5,7-Dihydroxyflavanone	0	134.0
C14864	1	C12H18ClN3O7S	S-(2-Chloroacetyl)glutathione	0	200.0
C18232	1	C5H5NO4	N-Formylmaleamic acid	0	74.0
C02431	1	C6H12O5	L-Rhamnofuranose	0	88.0
C12147	1	C4H10NO6P	L-Threonine O-3-phosphate; L-Threonine phosphate; O-Phospho-L-threonine	0	104.0
C06203	1	C10H8O4	trans-o-Hydroxybenzylidenepyruvate; (3E)-4-(2-Hydroxyphenyl)-2-oxobut-3-enoate	0	100.0
C00954	1	C10H9NO2	Indole-3-acetate; Indole-3-acetic acid; (Indol-3-yl)acetate; Indoleacetate; Indoleacetic acid; IAA	0	92.0
C03160	1	C32H44N7O20P3S	2-Succinylbenzoyl-CoA; o-Succinylbenzoyl-CoA; Succinylbenzoyl-CoA; 4-(2-Carboxyphenyl)-4-oxobutanoyl-CoA	0	506.0
C00880	1	C6H12O7	D-Galactonate; D-Galactonic acid	0	104.0
C00015	1	C9H14N2O12P2	UDP; Uridine 5'-diphosphate	0	208.0
C16594	1	C11H21NO4S	7-Mercaptoheptanoylthreonine	0	142.0
C03248	1	C4H2O4	Acetylenedicarboxylate; Acetylenedicarboxylic acid; 2-Butynedioic acid	0	58.0
C06791	1	C2H2Cl2	trans-1,2-Dichloroethene; trans-Acetylene dichloride	0	48.0
C03028	1	C12H20N4O10P3S	Thiamin triphosphate; Thiamine triphosphate	0	260.0
C20185	1	C20H32	(12E)-9alpha-Labda-8(17),12,14-triene; syn-Labda-8(17),12E,14-triene; (4aS,5R,8aS)-1,1,4a-Trimethyl-6-methylidene-5-[(2E)-3-methylpenta-2,4-dien-1-yl]decahydronaphthalene	0	
C19879	1	C7H16O13P2	D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate	0	
C11434	1	C5H13O7P	2-C-Methyl-D-erythritol 4-phosphate	0	114.0
C00793	1	C3H7NO2S	D-Cysteine; D-Amino-3-mercaptopropionic acid	0	64.0
C01714	1	C21H20O10	Isovitexin; Saponaretin; Apigenin-6-C-glucoside; 6-C-Glucosylapigenin; Apigenin 6-C-glucoside	0	226.0
C05939	1	C10H17N3O5	Linatine; N-(gamma-L-Glutamyl)amino-D-proline	0	138.0
C00010	1	C21H36N7O16P3S	CoA; Coenzyme A; CoA-SH	0	400.0
C01726	1	C6H15N4O6P	D-Lombricine	0	142.0
C00508	1	C5H10O5	L-Ribulose; L-erythro-Pentulose; L-Arabinoketose; L-Arabinulose; L-Riboketose	0	80.0
C03166	1	C3H8N3O5P	Phosphoguanidinoacetate; Guanidinoacetate phosphate	0	102.0
C01204	1	C6H18O24P6	Phytic acid; Phytate; myo-Inositol hexakisphosphate; 1D-myo-Inositol 1,2,3,4,5,6-hexakisphosphate; D-myo-Inositol 1,2,3,4,5,6-hexakisphosphate; myo-Inositol 1,2,3,4,5,6-hexakisphosphate; Inositol 1,2,3,4,5,6-hexakisphosphate; 1D-myo-Inositol hexakisphosphate	0	336.0
C02670	1	C6H8O6	D-Glucuronolactone; Glucurone; D-Glucurono-3,6-lactone; D-Glucurone	0	92.0
C03851	1	C10H15N6O6P	Adenosine 5'-phosphoramidate	0	180.0
C07118	1	C30H42N7O18P3S	Benzoyl acetyl-CoA; Benzoyl acetyl coenzyme A	0	476.0
C00573	1	(C28H46N2O29S3)n	Keratan sulfate; Kerato sulfate; Keratan 6'-sulfate; Keratan; Kerato 6'-sulfate	0	0.0
C17207	1	H2O(C6H10O5)n	1,4-beta-D-Mannooligosaccharide; [(1->4)-beta-D-Mannosyl]n	0	96.0
C16563	1	C30H56N10O10S2	Bis(glutathionyl)spermine; N1,N12-Bis(glutathionyl)spermine	0	418.0
C17226	1	C11H20O5S	2-(6'-Methylthio)hexylmalic acid; 2-(6'-Methylthio)hexylmalate	0	142.0
C01261	1	C20H28N10O21P4	P1,P4-Bis(5'-guanosyl) tetraphosphate; GppppG; Bis(5'-guanosyl) tetraphosphate	0	446.0
C03508	1	C4H7NO3	L-2-Amino-3-oxobutanoic acid; L-2-Amino-3-oxobutanoate; L-2-Amino-acetoacetate; (S)-2-Amino-3-oxobutanoic acid	0	62.0
C09839	1	C10H16	Car-3-ene; (-)-3-Carene	0	76.0
C02043	1	C11H11NO3	Indolelactate	0	108.0
C06611	1	C3H5ClO	trans-3-Chloro-2-propene-1-ol; trans-3-Chloroallyl alcohol	0	48.0
C04613	1	C17H25N3O16P2	UDP-2-acetamido-4-dehydro-2,6-dideoxyglucose; UDP-2-acetamido-2,6-dideoxy-alpha-D-xylo-hexos-4-ulose; UDP-2-acetamido-2,6-dideoxy-alpha-D-xylo-hex-4-ulose	0	306.0
C01493	1		Farnesol	0	0.0
C01450	1	COR2	Ketone; R-CO-R'	2	0.0
C04171	1	C7H8O4	(2S,3S)-2,3-Dihydro-2,3-dihydroxybenzoate; (2S,3S)-2,3-Dihydroxy-2,3-dihydroxybenzoate	0	82.0
C03824	1	C6H7NO3	2-Aminomuconate semialdehyde; 2-Aminomuconate 6-semialdehyde	0	74.0
C05596	1	C10H11NO4	p-Hydroxyphenylacetylglycine; 4-Hydroxyphenylacetylglycine	0	110.0
C06754	1	C2H3ClO	Chloroacetaldehyde; 2-Chloroethanal	0	40.0
C09183	1	C20H36O2	Sclareol; (13R)-Labd-14-ene-8alpha,13-diol	0	172.0
C06099	1	C10H16	d-Limonene; (+)-Limonene; (+)-(R)-Limonene; (+)-(4R)-Limonene	0	76.0
C03968	1	C3H8O6PR	1-Alkyl-sn-glycero-3-phosphate; 1-Alkyl-sn-glycerol 3-phosphate; 1-O-Alkyl-sn-glycerol 3-phosphate	1	0.0
C00931	1	C10H14N2O4	Porphobilinogen	0	120.0
C17218	1	C9H16O5S	2-(4'-Methylthio)butylmalic acid; 2-(4'-Methylthio)butylmalate	0	126.0
C05383	1		Aminosugar	0	0.0
C06059	1		Cyclic amidine	0	0.0
C04244	1	C9H13N5O3	6-Lactoyl-5,6,7,8-tetrahydropterin	0	126.0
C03997	1	C10H16N3O8P	5-Hydroxymethyldeoxycytidylate; 5-Hydroxymethyldeoxycytidylic acid; 2'-Deoxy-5-hydroxymethylcytidine 5'-phosphate	0	176.0
C17750	1	C33H40O16	Curcumin diglucoside	0	366.0
C11496	1	C5H12O4S2	(R)-2-Hydroxypropyl-CoM; 2-(R)-Hydroxypropyl-CoM	0	106.0
C20224	1	C11H11O4R	Coniferyl ester	1	
C03659	1	C7H14O6	1-O-Methyl-myo-inositol; 1D-1-O-Methyl-myo-inositol	0	104.0
C18029	1	C16H24N2O14P2	dTDP-3-oxo-2,6-dideoxy-D-glucose; dTDP-(2,6-dideoxy-alpha-D-erythro-hexopyranos-3-ulos-1-yl) ester	0	276.0
C00404	1	H4P2O7(HPO3)n	Polyphosphate; (Phosphate)n; (Phosphate)n+1; (Phosphate)n-1; (Polyphosphate)n; (Polyphosphate)n-1	0	130.0
C19154	1	C16H17N3O7	7,8-Didemethyl-8-hydroxy-5-deazariboflavin	0	190.0
C04896	1	C15H25N5O15P2	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide; N-(5'-Phospho-D-ribosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide; N-(5'-Phosphoribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide; Phosphoribosyl-formimino-AICAR-phosphate; 1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide; 1-(5-Phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide	0	300.0
C20657	1	C4H10O2	meso-2,3-Butanediol	0	
C16075	1	C8H9NO	(Z)-Phenylacetaldehyde oxime; Z-Phenylacetaldoxime	0	72.0
C04574	1	C55H92O7P2	di-trans,poly-cis-Undecaprenyl diphosphate; Undecaprenyl diphosphate; Bactoprenyl diphosphate; ditrans,octacis-Undecaprenyl diphosphate	0	508.0
C00341	1	C10H20O7P2	Geranyl diphosphate	0	166.0
C01771	1	C4H6O2	2-Butenoate; 2-Butenoic acid; Crotonic acid; 3-Methylacrylic acid	0	46.0
C05974	1	C7H13NO9PR	2-Acyl-sn-glycero-3-phosphoserine	1	0.0
C02918	1	C7H9N2O	1-Methylnicotinamide; N(1)-Methylnicotinamide	0	72.0
C05981	1	C11H20O22P4R2	Phosphatidylinositol-3,4,5-trisphosphate; 1-Phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate; 1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-3',4',5'-bisphosphate)	2	0.0
C06891	1	C6H8O5	D-2,3-Diketo 4-deoxy-epi-inositol; DKDI	0	84.0
C02218	1	C3H5NO2	Dehydroalanine; 2-Aminoacrylate; 2-Aminoprop-2-enoate	0	46.0
C02657	1	C8H8O3	6-Methylsalicylate; 6-Methylsalicylic acid; 2-Hydroxy-6-methylbenzoic acid; 6-Methyl-2-hydroxybenzenecarboxylate	0	80.0
C20173	1	C15H24	(+)-gamma-Cadinene	0	
C15991	1	C6H17O21P5	myo-Inositol pentakisphosphate	0	296.0
C00489	1	C5H8O4	Glutarate; Glutaric acid; Pentanedioic acid; 1,3-Propanedicarboxylic acid	0	70.0
C11695	1	C22H37NO2	Anandamide; Arachidonylethanolamide; N-(5Z,8Z,11Z,14Z-icosatetraenoyl)-ethanolamide; AEA	0	192.0
C03680	1	C6H8N2O3	4-Imidazolone-5-propanoate; 4-Imidazolone-5-propionic acid; 4,5-Dihydro-4-oxo-5-imidazolepropanoate	0	82.0
C01234	1	C4H7NO2	1-Aminocyclopropane-1-carboxylate; 1-Aminocyclopropane-1-carboxylic acid	0	54.0
C16831	1	C12H14N2O2	L-2-Methyltryptophan; 2-Methyl-L-tryptophan	0	116.0
C05560	1	C16H23N6O10P	L-2-Aminoadipate adenylate; 5-Adenylyl-2-aminoadipate; alpha-Aminoadipoyl-C6-AMP	0	256.0
C02827	1	C6H12O9S	D-Glucose 6-sulfate	0	136.0
C06140	1	C78H130N5O47R	GT1b; Neu5Ac-alpha2->3Gal-beta1->3GalNAc-beta1->4(Neu5Ac-alpha2->8Neu5Ac-alpha2->3)Gal-beta1->4Glc-beta1->1'Cer; Neu5Ac-alpha2->3Gal-beta1->3GalNAc-beta1->4(Neu5Ac-alpha2->8Neu5Ac-alpha2->3)LacCer	1	0.0
C18168	1	C9H13NO7R2	Diacylglycerylhomoserine; DGHS	2	0.0
C04494	1	C10H18N5O20P5	Guanosine 3'-diphosphate 5'-triphosphate; Guanosine 5'-triphosphate,3'-diphosphate	0	348.0
C15974	1	C17H29N4O8P2S	3-Methyl-1-hydroxybutyl-ThPP; 3-Methyl-1-hydroxybutyl-TPP	0	268.0
C09789	1	C27H32O14	Naringin; Naringenin 7-O-neohesperidoside; Naringenin 7-O-[alpha-L-rhamnosyl-(1->2)-beta-D-glucoside]	0	306.0
C17582	1	C14H27N3O8	2'-N-Acetylparomamine	0	196.0
C00684	1	C5H8O5	2-Dehydro-3-deoxy-L-arabinonate; 2-Dehydro-3-deoxy-L-pentonate	0	78.0
C00363	1	C10H16N2O11P2	dTDP; Deoxythymidine 5'-diphosphate	0	208.0
C03372	1	C4H6O7PR	Acylglycerone phosphate; Dihydroxyacetone phosphate acyl ester; 1-Acyl-glycerone 3-phosphate	1	0.0
C01384	1	C4H4O4	Maleic acid; Maleate; cis-Butenedioic acid	0	60.0
C06394	1	C15H24	delta-Cadinene; (+)-delta-Cadinene	0	114.0
C16395	1	C7H7N3O4	2-Amino-4,6-dinitrotoluene	0	102.0
C03599	1	C15H25N3O14P2	CDP-3,6-dideoxy-D-mannose; CDPtyvelose	0	278.0
C04442	1	C6H11O9P	2-Dehydro-3-deoxy-6-phospho-D-gluconate; 6-Phospho-2-dehydro-3-deoxy-D-gluconate; 2-Keto-3-deoxy-6-phosphogluconate; 2-Dehydro-3-deoxy-D-gluconate 6-phosphate	0	134.0
C05670	1	C3H6N2	3-Aminopropiononitrile; beta-Aminopropionitrile	0	38.0
C16696	1	C10H17N3O	Dolichotheline	0	106.0
C15647	1	C6H9O7PR2	2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphate	2	0.0
C05144	1	(C6H8O6)n	(beta-D-Mannuronate)n; Poly(beta-D-mannuronate); Polymannuronate	0	0.0
C16402	1	C7H9N3O4	2,4-Dihydroxylamino-6-nitrotoluene	0	104.0
C01935	1	(C12H20O10)n	Maltodextrin; Maltodextrin(n); Maltodextrin(n-2); n+2 Maltodextrin; Linear maltodextrin	0	0.0
C04529	1	C17H30O7	(3S,4S)-3-Hydroxytetradecane-1,3,4-tricarboxylate	0	188.0
C19907	1	C4H5N	Pyrrole	0	
C06010	1	C5H8O4	(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate	0	70.0
C19776	1	C5H8O11P2R2	1,2-Diacyl-sn-glycerol 3-diphosphate	2	0.0
C00652	1	C5H8O5	D-Arabinono-1,4-lactone	0	78.0
C05893	1	C94H156N8O26P2	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine; GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol; GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol	0	1014.0
C20681	1	C20H34O	(E,E)-Geranyllinalool	0	
C02565	1	C4H6N2O2	N-Methylhydantoin; N-Methylimidazolidine-2,4-dione	0	60.0
C03964	1	C9H10O4	(R)-3-(4-Hydroxyphenyl)lactate	0	96.0
C17266	1	C3H6NO2R	Homoamino acid	1	0.0
C05922	1	C10H18N5O15P3	Formamidopyrimidine nucleoside triphosphate	0	278.0
C00789	1	C14H25N3O15P2	CDP-ribitol; CDP-L-ribitol; CDP 5-ester with D-ribitol	0	280.0
C00008	1	C10H15N5O10P2	ADP; Adenosine 5'-diphosphate	0	220.0
C03885	1	C52H78O3	3-Nonaprenyl-4-hydroxybenzoate; Nonaprenyl-4-hydroxybenzoate	0	414.0
C20559	1	C11H16NO7P	4-(beta-D-Ribofuranosyl)aniline 5'-phosphate	0	
C13050	1	C15H21N5O13P2	Cyclic ADP-ribose; cADPR	0	280.0
C05810	1	C46H70O	2-Octaprenylphenol	0	354.0
C02919	1	C17H22O10	4-O-beta-D-Glucosyl-sinapate	0	204.0
C03217	1	C6H8O6	2-Hydroxy-3-oxoadipate	0	92.0
C05729	1	C5H9N2O3SR	R-S-Cysteinylglycine	1	0.0
C01401	1	C3H7NO2	Alanine; 2-Aminopropionic acid; 2-Aminopropanoic acid	0	48.0
C12088	1	C10H10O2	4-Hydroxycinnamoylmethane; p-Hydroxybenzalacetone; 4-(p-Hydroxyphenyl)-3-buten-2-one	0	86.0
C03672	1	C9H10O4	3-(4-Hydroxyphenyl)lactate; 4-Hydroxyphenyllactate; p-Hydroxyphenyllactate; 2-Hydroxy-3-(4-hydroxyphenyl)propanoate	0	96.0
C06210	1	C7H8O4	2-Hydroxy-6-keto-2,4-heptadienoate; 2-Hydroxy-6-oxo-hept-2,4-dienoate	0	82.0
C03272	1	C45H79N2O23R	Globoside; Globoside I; N-Acetyl-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide; N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide	1	0.0
C18072	1	C37H43N3O12	N1,N5,N10-Tri-(hydroxyferuloyl)-spermidine	0	382.0
C02225	1	C7H10O7	2-Methylcitrate; 2-Hydroxybutane-1,2,3-tricarboxylate; (2R,3S)-2-Hydroxybutane-1,2,3-tricarboxylate	0	108.0
C03817	1	C6H8N2O3	(S)-3-(Imidazol-5-yl)lactate	0	82.0
C00512	1	C28H40N7O17P3S	S-Benzoate coenzyme A; Benzoyl-CoA	0	454.0
C01304	1	C9H16N5O8P	2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one; 2,5-Diamino-6-(1-D-ribosylamino)pyrimidin-4(3H)-one 5'-phosphate	0	184.0
C04476	1	C5H13NO6PR	1-Alkyl-sn-glycero-3-phosphoethanolamine	1	0.0
C05645	1	C10H9NO5	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate	0	116.0
C05669	1	C3H5NO4	beta-Nitropropanoate; beta-Nitropropanoic acid; beta-Nitropropionic acid; 3-Nitropropanoate; 3-Nitropropionic acid	0	62.0
C17231	1	C12H22O5S	3-(7'-Methylthio)heptylmalic acid; 3-(7'-Methylthio)heptylmalate	0	150.0
C05851	1	C9H6O2	Coumarin; Coumarine; Cumarin; 2H-1-Benzopyran-2-one; 1,2-Benzopyrone; 2-Propenoic acid, 3-(2-hydroxyphenyl)-, delta-lactone; 5,6-Benzo-2-pyrone; Benzo-alpha-pyrone; cis-o-Coumarinic acid lactone; Coumarinic anhydride; o-Hydroxycinnamic acid lactone; Rattex; Tonka bean camphor	0	76.0
C20235	1	C11H22O7P2	(E)-2-Methylgeranyl diphosphate	0	
C10171	1	C14H21NO	(-)-Sedamine	0	120.0
C06310	1	C30H50	Diploptene; 22(29)-Hopene; Hop-22(29)-ene	0	230.0
C06615	1	C3H3ClO2	cis-3-Chloroacrylic acid	0	54.0
C02041	1	C41H74N7O17P3S	Eicosanoyl-CoA; Icosanoyl-CoA; Arachidoyl-CoA	0	566.0
C02765	1	C10H15NO	(+)-Pseudoephedrine; Pseudoephedrine	0	90.0
C00301	1	C15H23N5O14P2	ADP-ribose; ADP-D-ribose; Adenosine diphosphate ribose	0	290.0
C17941	1	C4H7O6P	2-Oxo-4-phosphonobutanoate; 2-Oxo-4-phosphonobutanoic acid	0	94.0
C11993	1	C17H28O4	10-Deoxymethynolide	0	162.0
C03848	1	C18H32O16	6F-alpha-D-Galactosylsucrose; Planteose	0	268.0
C04471	1	C6H8O6	(4S,5S)-4,5-Dihydroxy-2,6-dioxohexanoate	0	92.0
C16398	1	C7H8N2O2	2-Amino-4-nitrotoluene; 5-Nitro-o-toluidine	0	80.0
C20345	1	C5H11O4P	Isopentenyl phosphate	0	
C05574	1	C5H9NO4	3-Aminopentanedioate; Isoglutamate; Isoglutamic acid; 3-Aminopentanedioic acid	0	78.0
C03790	1	C5H9NO4	N-(Carboxymethyl)-D-alanine; Strombine	0	78.0
C01575	1	C10H15NO	Ephedrine; (-)-Ephedrine; L-Ephedrine	0	90.0
C13952	1	C17H25N3O18P2	UDP-N-acetyl-D-galactosaminuronic acid	0	322.0
C06468	1	C6H12O6	D-Psicose; D-ribo-Hex-2-ulose; D-ribo-2-Hexulose; D-ribo-2-Ketohexulose; D-erythro-Hexulose; D-Pseudofructose; D-Allulose; D-Altrulose	0	96.0
C15807	1		5-Hydroxy-guaiacyl lignin	0	0.0
C08301	1	C9H11NO	D-Cathinone; Cathinone	0	80.0
C04832	1	C13H26NO10PS3	Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide; Coenzyme M-HTP heterodisulfide; CoM-S-S-CoB; N-{7-[(2-Sulfoethyl)dithio]heptanoyl}-3-O-phospho-L-threonine	0	254.0
C18221	1	C20H32O	Isopimaradienol	0	160.0
C17743	1	C19H16O4	Bisdemethoxycurcumin	0	162.0
C00576	1	C5H12NO	Betaine aldehyde	0	56.0
C03170	1	C27H47N9O10S2	Trypanothione disulfide; Oxidized trypanothione	0	384.0
C06379	1	C6H8NO5R	N-Acyl-D-glutamate	1	0.0
C00808	1	C10H16O	(+)-Camphor; d-Camphor	0	84.0
C01586	1	C9H9NO3	Hippurate; Hippuric acid; N-Benzoylglycine; Benzoylaminoacetic acid	0	94.0
C03740	1	C7H11N2O5R	(5-L-Glutamyl)-L-amino acid; L-gamma-Glutamyl-L-amino acid	1	0.0
C10517	1	C9H19O11P	2-(beta-D-Glucosyl)-sn-glycerol 3-phosphate	0	176.0
C02426	1	C3H6O3	L-Glyceraldehyde; L-2,3-Dihydroxypropionaldehyde; L-2,3-Dihydroxypropanal; L-Glycerose; L-Aldotriose	0	48.0
C11506	1	C3H6O	(2R)-1,2-Epoxypropane	0	32.0
C19746	1	C15H26O	(3R,6E)-Nerolidol	0	124.0
C00184	1	C3H6O3	Glycerone; Dihydroxyacetone; 1,3-Dihydroxyacetone; 1,3-Dihydroxy-2-propanone; 1,3-Dihydroxypropan-2-one	0	48.0
