cid	iter	formula	name	num_rgroup	electrons
C00617	1	C15H22N2O18P2	UDP-D-galacturonate; UDPgalacturonate	0	300.0
C20638	1	C16H26N6O14P2	GDP-4-amino-4,6-dideoxy-alpha-D-mannose; GDP-alpha-D-perosamine	0	
C02305	1	C4H10N3O5P	Phosphocreatine; N-Phosphocreatine; Creatine phosphate	0	110.0
C01755	1	CHNS	Thiocyanate; Thiocyanic acid	0	30.0
C00258	1	C3H6O4	D-Glycerate; Glycerate; (R)-Glycerate; Glyceric acid	0	56.0
C06118	1	C12H16O12	4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate; 4-(4-Deoxy-alpha-D-galact-4-enuronosyl)-D-galacturonate; Unsaturated digalacturonate	0	184.0
C11174	1	C6H19O27P7	1-Diphosinositol pentakisphosphate; D-myo-Inositol, 2,3,4,5,6-pentakis(dihydrogen phosphate) 1-(trihydrogen diphosphate); Diphospho-myo-inositol pentakisphosphate; 1D-myo-Inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate	0	376.0
C05796	1	(C12H20O11)n	Galactan	0	0.0
C00196	1	C7H6O4	2,3-Dihydroxybenzoate; 2,3-Dihydroxybenzoic acid	0	80.0
C19881	1	C17H27N5O17P2	GDP-D-glycero-alpha-D-manno-heptose	0	
C00085	1	C6H13O9P	D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	0	136.0
C03089	1	C6H12O4S	5-Methylthio-D-ribose; S-Methyl-5-thio-D-ribose	0	96.0
C05328	1	C6H12N2O	D-2-Aminohexano-6-lactam; (R)-2-Aminohexano-6-lactam	0	70.0
C05324	1	C12H21N3O6	Nicotianamine	0	162.0
C00189	1	C2H7NO	Ethanolamine; Aminoethanol; 2-Hydroxyethylamine	0	34.0
C03047	1	C6H16N6	Arcaine; 1,4-Diguanidinobutane	0	94.0
C06215	1	C12H22O11(C6H10O5)n	Levan; (2,6-beta-D-Fructosyl)n; Levan n; 2,6-beta-D-Fructan; (2,6-beta-D-Fructosyl)n+1	0	268.0
C01260	1	C20H28N10O19P4	P1,P4-Bis(5'-adenosyl)tetraphosphate; AppppA	0	430.0
C00942	1	C10H12N5O7P	3',5'-Cyclic GMP; Guanosine 3',5'-cyclic monophosphate; Guanosine 3',5'-cyclic phosphate; Cyclic GMP; cGMP	0	178.0
C04268	1	C16H27N3O14P2	dTDP-4-amino-4,6-dideoxy-D-glucose; dTDP-4-amino-4,6-dideoxy-alpha-D-glucose; dTDP-viosamine; dTDP-4-amino-4,6-dideoxy-alpha-D-glucopyranose	0	286.0
C00178	1	C5H6N2O2	Thymine; 5-Methyluracil	0	66.0
C00242	1	C5H5N5O	Guanine; 2-Amino-6-hydroxypurine	0	78.0
C01097	1	C6H13O9P	D-Tagatose 6-phosphate	0	136.0
C20781	1	C6H8O5	2,4-Diketo-3-deoxy-L-fuconate	0	
C02076	1	C7H14O7	Sedoheptulose; D-altro-Heptulose; D-Sedoheptulose; Volemulose	0	112.0
C11930	1	C16H22N2O14P2	dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose	0	274.0
C01728	1	C12H22O11	Mannobiose; alpha-1,6-Mannobiose; alpha-D-Manp-(1->6)-D-Manp	0	182.0
C17530	1	C3H6O2	Methyl acetate; Devoton; Tereton	0	40.0
C00464	1		Mannan; Mannoglycan	0	0.0
C15486	1	C12H18N2O7	3''-Deamino-3''-oxonicotianamine	0	160.0
C00721	1	(C12H20O10)n	Dextrin	0	0.0
C00224	1	C10H14N5O10PS	Adenylyl sulfate; Adenosine 5'-phosphosulfate; APS; 5'-Adenylyl sulfate	0	220.0
C00820	1	C4H9NO3	D-Threonine; D-2-Amino-3-hydroxybutyric acid	0	64.0
C03375	1	C6H17N3	Norspermidine; Bis(3-aminopropyl)amine; 3,3'-Iminobispropylamine	0	74.0
C03451	1	C13H21N3O8S	(R)-S-Lactoylglutathione; S-D-Lactoylglutathione	0	200.0
C03589	1	C5H8O4	4-Hydroxy-2-oxopentanoate; 4-Hydroxy-2-oxovalerate	0	70.0
C00137	1	C6H12O6	myo-Inositol; D-myo-Inositol; 1D-myo-Inositol; L-myo-Inositol; 1L-myo-Inositol; meso-Inositol; Inositol; Dambose; Cyclohexitol; Meat sugar; Bios I	0	96.0
C04593	1	C7H10O7	(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate; Methylisocitrate; Methylisocitric acid	0	108.0
C15606	1	C6H10O3S	1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one	0	86.0
C06219	1	C18H32O16	Cellotriose	0	268.0
C00270	1	C11H19NO9	N-Acetylneuraminate; N-Acetylneuraminic acid; 5-Acetamido-3,5-dideoxy-D-glycero-D-galacto-2-nonulosonic acid; Neu5Ac	0	164.0
C19793	1	C15H27O17P	2-O-[2-O-(alpha-D-Mannopyranosyl)-alpha-D-glucopyranosyl]-3-phospho-D-glycerate	0	268.0
C00203	1	C17H27N3O17P2	UDP-N-acetyl-D-galactosamine; UDP-N-acetyl-alpha-D-galactosamine	0	316.0
C00536	1	H5P3O10	Triphosphate; Triphosphoric acid; Tripolyphosphate; Inorganic triphosphate	0	130.0
C00459	1	C10H17N2O14P3	dTTP; Deoxythymidine triphosphate; Deoxythymidine 5'-triphosphate; TTP	0	248.0
C01142	1	C6H14N2O2	(3S)-3,6-Diaminohexanoate; L-beta-Lysine	0	80.0
C01367	1	C10H14N5O7P	3'-AMP; 3'-Adenylic acid; 3'-Adenosine monophosphate; Adenosine-3'-monophosphate; Adenosine 3'-phosphate; AMP 3'-phosphate	0	180.0
C06371	1	C26H45NO21	Lacto-N-tetraose; beta-D-Gal-(1->3)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc	0	376.0
C15990	1	C6H17O21P5	1L-myo-Inositol 1,2,3,4,6-pentakisphosphate; myo-Inositol 1,2,3,4,6-pentakisphosphate	0	296.0
C04212	1	C5H8O6PR	3',5'-Cyclic nucleotide; Nucleoside 3',5'-cyclic phosphate	1	0.0
C18076	1	C20H26N10O15P2	5'-Phosphoguanylyl(3'->5')guanosine	0	366.0
C01240	1	C5H8O6PR	2',3'-Cyclic nucleotide; Nucleoside 2',3'-cyclic phosphate	1	0.0
C03546	1	C6H13O9P	myo-Inositol 4-phosphate; D-myo-Inositol 4-phosphate; 1D-myo-Inositol 4-phosphate; 1D-myo-Inositol 4-monophosphate; Inositol 4-phosphate	0	136.0
C06231	1	C6H10N2O2	Ectoine; L-Ectoine	0	76.0
C19809	1	C6H12N2O	(S)-Piperidine-2-carboxamide	0	70.0
C04563	1	C6H17O21P5	D-myo-Inositol 1,2,4,5,6-pentakisphosphate; 1D-myo-Inositol 1,2,4,5,6-pentakisphosphate; myo-Inositol 1,2,4,5,6-pentakisphosphate; Inositol 1,2,4,5,6-pentakisphosphate	0	296.0
C00817	1	C6H12O7	D-Altronate	0	104.0
C02142	1	C5H9O4R	D-Ribosyl-base; D-Ribosyl-base1; D-Ribosyl-base2	1	0.0
C00294	1	C10H12N4O5	Inosine	0	140.0
C05575	1	C9H16N3O2	Hercynine; Nalpha,Nalpha,Nalpha-Trimethyl-L-histidine	0	106.0
C06198	1	C18H26N4O23P4	P1,P4-Bis(5'-uridyl) tetraphosphate; UppppU	0	406.0
C01801	1	C5H10O4	Deoxyribose; 2-Deoxy-D-erythro-pentose; Thyminose; 2-Deoxy-D-ribose	0	72.0
C03737	1	C5H11O8P	alpha-D-Xylose 1-phosphate	0	120.0
C00092	1	C6H13O9P	D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester	0	136.0
C00993	1	C6H12N2O3	D-Alanyl-D-alanine; D-Ala-D-Ala	0	86.0
C20567	1	C9H12N5O6P	7,8-Dihydroneopterin 2',3'-cyclic phosphate	0	
C01103	1	C10H13N2O11P	Orotidine 5'-phosphate; Orotidylic acid	0	190.0
C02220	1	C6H7NO4	2-Aminomuconate; 2-Aminomuconic acid; o-Aminomuconate	0	82.0
C00089	1	C12H22O11	Sucrose; Cane sugar; Saccharose; 1-alpha-D-Glucopyranosyl-2-beta-D-fructofuranoside	0	182.0
C04639	1	C9H15N2O9P	2,4-Dioxotetrahydropyrimidine D-ribonucleotide	0	170.0
C00288	1	HCO3	HCO3-; Bicarbonate; Hydrogencarbonate; Acid carbonate	0	32.0
C03738	1	C8H14N2O5	gamma-L-Glutamyl-D-alanine; L-gamma-Glutamyl-D-alanine	0	116.0
C00013	1	H4P2O7	Diphosphate; Diphosphoric acid; Pyrophosphate; Pyrophosphoric acid; PPi	0	90.0
C20887	1	C14H25NO11	beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine; 4-O-beta-D-Mannopyranosyl-N-acetyl-D-glucosamine	0	
C00118	1	C3H7O6P	D-Glyceraldehyde 3-phosphate; (2R)-2-Hydroxy-3-(phosphonooxy)-propanal; Glyceraldehyde 3-phosphate	0	88.0
C11511	1	C4H7NO5	threo-3-Hydroxy-L-aspartate; L-threo-3-Hydroxyaspartate	0	78.0
C19761	1	C14H26NO14P	1-O-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol 3-phosphate	0	244.0
C02107	1	C4H6O6	(S,S)-Tartaric acid; (S,S)-Tartrate; D-Tartrate; D-Tartaric acid; (2S,3S)-Tartaric acid; (-)-Tartaric acid	0	78.0
C00810	1	C4H8O2	(R)-Acetoin; (R)-2-Acetoin; (R)-3-Hydroxy-2-butanone; (R)-Dimethylketol; (R)-3-Hydroxybutan-2-one	0	48.0
C15699	1	C9H19N3O3	gamma-L-Glutamylputrescine	0	118.0
C02273	1	C12H18O13	Digalacturonate; Digalacturonic acid	0	194.0
C00791	1	C4H7N3O	Creatinine; 1-Methylglycocyamidine	0	60.0
C00352	1	C6H14NO8P	D-Glucosamine 6-phosphate; D-Glucosamine phosphate	0	136.0
C00546	1	C3H4O2	Methylglyoxal; Pyruvaldehyde; Pyruvic aldehyde; 2-Ketopropionaldehyde; 2-Oxopropanal	0	38.0
C04219	1	C12H22O11	alpha-D-Aldosyl beta-D-fructoside; alpha-D-Aldosyl1 beta-D-fructoside; alpha-D-Aldosyl2 beta-D-fructoside	0	182.0
C18068	1	C12H22O11	beta-D-Fructofuranosyl-alpha-D-mannopyranoside; Mannosylfructose	0	182.0
C11481	1	HSO3	HSO3-; Hydrogen sulfite; Bisulfite	0	42.0
C02616	1	(C6H10O5)n	1,3-alpha-D-Glucan; [alpha-D-Glucosyl-(1,3)]n; [alpha-D-Glucosyl-(1,3)]n+1	0	0.0
C19781	1	C5H10N2O	L-Prolinamide; (S)-Pyrrolidine-2-carboxamide	0	62.0
C02405	1	CH3O5P	Formyl phosphate	0	64.0
C20644	1	C7H14NO9P	2-Amino-4,5-dihydroxy-6-oxo-7-(phosphonooxy)heptanoate; 2-Amino-4,5-dihydroxy-6-oxo-7-(phosphonooxy)heptanoic acid; 2-Amino-4,5-dihydroxy-6-one-heptanoic acid-7-phosphate	0	
C04847	1	C20H35NO16	alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine	0	290.0
C01114	1	C5H8O5	L-Arabinono-1,4-lactone; L-Arabonolactone	0	78.0
C01962	1	C3H7NO2S2	Thiocysteine; S-Mercapto-L-cysteine	0	80.0
C00905	1	C6H10O7	D-Fructuronate; D-Fructuronic acid	0	102.0
C05711	1	C9H13N3O5	gamma-Glutamyl-beta-cyanoalanine	0	128.0
C02013	1	C24H42O21	Cellotetraose	0	354.0
C00372	1	(C12H20O10)n	Dextran; 1,6-alpha-D-Glucan; (1,6-alpha-D-Glucosyl)n; (1,6-alpha-D-Glucosyl)n+1; (1,6-alpha-D-Glucosyl)m; (1,6-alpha-D-Glucosyl)m+1; Dextran 40; Dextran 70; Dextran 75	0	0.0
C06010	1	C5H8O4	(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate	0	70.0
C04121	1	C17H26N3O15P	CMP-3-deoxy-D-manno-octulosonate; CMP-KDO	0	284.0
C00236	1	C3H8O10P2	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	0	136.0
C01170	1	C17H27N3O17P2	UDP-N-acetyl-D-mannosamine; UDP-N-acetyl-alpha-D-mannosamine	0	316.0
C05345	1	C6H13O9P	beta-D-Fructose 6-phosphate	0	
C15925	1	C16H25N5O16P2	GDP-L-gulose	0	314.0
C11555	1	C6H16O18P4	1D-myo-Inositol 1,4,5,6-tetrakisphosphate; D-myo-Inositol 1,4,5,6-tetrakisphosphate; Inositol 1,4,5,6-tetrakisphosphate	0	256.0
C00460	1	C9H15N2O14P3	dUTP; 2'-Deoxyuridine 5'-triphosphate	0	240.0
C02704	1	CH4O4S	Monomethyl sulfate; Methyl sulfate	0	58.0
C19799	1	C12H24O17P2	Bis(1L-myo-inositol)-3,1'-phosphate 1-phosphate	0	262.0
C05360	1	N2H2	Diimine	0	16.0
C15853	1	C7H17N3	Dehydrospermidine	0	80.0
C02097	1	C16H26N2O16P2	dTDP-galactose; dTDP-D-galactose	0	294.0
C17205	1	C3H6O6S	(R)-2-O-Sulfolactate	0	88.0
C00682	1	C6H6O4	2-Hydroxymuconate semialdehyde; 2-Hydroxymuconic semialdehyde; 2-Hydroxymuconate-6-semialdehyde	0	74.0
C01286	1	C6H11O9P	2-Dehydro-3-deoxy-6-phospho-D-galactonate; 2-Dehydro-3-deoxy-D-galactonate 6-phosphate	0	134.0
C01137	1	C14H23N6O3S	S-Adenosylmethioninamine; (5-Deoxy-5-adenosyl)(3-aminopropyl)methylsulfonium; (5-Deoxy-5-adenosyl)(3-aminopropyl)methylsulfonium cation; S-Adenosyl-(5')-3-methylthiopropylamine; S-Adenosyl 3-(methylthio)propylamine; Decarboxy-AdoMet	0	188.0
C02837	1	C6H12N2O	L-Lysine 1,6-lactam; L-2-Aminohexano-6-lactam; L-alpha-Aminocaprolactam; (S)-2-Aminohexano-6-lactam	0	70.0
C00458	1	C9H16N3O13P3	dCTP; Deoxycytidine 5'-triphosphate; Deoxycytidine triphosphate; 2'-Deoxycytidine 5'-triphosphate	0	240.0
C00740	1	C3H7NO3	D-Serine	0	56.0
C01674	1	C16H28N2O11	Chitobiose; Diacetylchitobiose; N,N'-Diacetylchitobiose	0	226.0
C00354	1	C6H14O12P2	D-Fructose 1,6-bisphosphate	0	176.0
C00018	1	C8H10NO6P	Pyridoxal phosphate; Pyridoxal 5-phosphate; Pyridoxal 5'-phosphate; PLP	0	128.0
C01353	1	H2CO3	Carbonic acid; Dihydrogen carbonate; H2CO3	0	32.0
C11821	1	C5H4N4O4	5-Hydroxyisourate	0	94.0
C04030	1	C17H18N5O10P	(2,3-Dihydroxybenzoyl)adenylate	0	250.0
C03794	1	C14H18N5O11P	N6-(1,2-Dicarboxyethyl)-AMP; N6-(1,2-Dicarboxyethyl)AMP; Adenylosuccinate; Adenylosuccinic acid	0	240.0
C00086	1	CH4N2O	Urea; Carbamide	0	32.0
C00365	1	C9H13N2O8P	dUMP; Deoxyuridylic acid; Deoxyuridine monophosphate; Deoxyuridine 5'-phosphate; 2'-Deoxyuridine 5'-phosphate	0	160.0
C00898	1	C4H6O6	(R,R)-Tartaric acid; (R,R)-Tartrate; L-Tartaric acid; Tartaric acid; Tartrate; 2,3-Dihydroxybutanedioic acid; (2R,3R)-Tartaric acid; (+)-Tartaric acid	0	78.0
C00256	1	C3H6O3	(R)-Lactate; D-Lactate; D-Lactic acid; D-2-Hydroxypropanoic acid; D-2-Hydroxypropionic acid	0	48.0
C03239	1	C6H11NO3	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate	0	78.0
C05161	1	C6H14N2O2	2,5-Diaminohexanoate	0	80.0
C00441	1	C4H7NO3	L-Aspartate 4-semialdehyde; Aspartate beta-semialdehyde; L-Aspartic 4-semialdehyde	0	62.0
C17234	1	C4H7NO2	2-Aminobut-2-enoate; (2Z)-2-Aminobut-2-enoic acid; 2-Ammoniobut-2-enoate	0	54.0
C00884	1	C10H16N4O3	Homocarnosine; L-Homocarnosine; gamma-Aminobutyryl histidine; N-(4-Amino-1-oxobutyryl)histidine	0	128.0
C04181	1	C5H8O4	3-Hydroxy-3-methyl-2-oxobutanoic acid; 3-Hydroxy-3-methyl-2-oxobutanoate; 2-Oxo-3-hydroxyisovalerate	0	70.0
C11536	1	C3H7O9PS	(2R)-O-Phospho-3-sulfolactate; (2R)-Phosphosulfolactate	0	128.0
C03872	1	C5H13N2O6P	L-Serine-phosphoethanolamine; Serine phosphoethanolamine	0	120.0
C00127	1	C20H32N6O12S2	Glutathione disulfide; GSSG; Oxiglutatione; Oxidized glutathione	0	322.0
C02532	1	C3H8NO6P	O-Phospho-D-serine; D-O-Phosphoserine	0	96.0
C11437	1	C5H11O7P	1-Deoxy-D-xylulose 5-phosphate	0	112.0
C01742	1	C12H22O11	Palatinose; Isomaltulose; 6-O-alpha-D-Glucopyranosyl-D-fructofuranose	0	182.0
C05993	1	C12H16N5O8P	Acetyl adenylate; 5'-Acetylphosphoadenosine	0	202.0
C18050	1	C12H23O14P	beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate; Mannosylfructose 6-phosphate	0	222.0
C16737	1	C6H10O6	5-Deoxy-D-glucuronate; 5-Deoxy glucuronic acid; 5-Deoxy-D-xylo-hexuronic acid	0	94.0
C02291	1	C7H14N2O4S	L-Cystathionine	0	118.0
C00133	1	C3H7NO2	D-Alanine; D-2-Aminopropionic acid; D-Ala	0	48.0
C02048	1	C12H22O11	Laminaribiose; Laminariaceae; 3-beta-D-Glucosyl-D-glucose	0	182.0
C06217	1	C36H62O31	Cellohexaose	0	526.0
C00099	1	C3H7NO2	beta-Alanine; 3-Aminopropionic acid; 3-Aminopropanoate	0	48.0
C03703	1	C5H6N2O4	L-5-Carboxymethylhydantoin	0	82.0
C03267	1	C6H13O9P	beta-D-Fructose 2-phosphate; beta-D-Fructofuranose 2-phosphate	0	136.0
C00785	1	C6H6N2O2	Urocanate; Urocanic acid	0	72.0
C00501	1	C15H25N3O16P2	CDP-glucose; CDP-D-Glucose	0	294.0
C01326	1	CHN	Hydrogen cyanide; HCN; Cyanide	0	14.0
C15607	1	C4H6N2O4	3-Oxo-3-ureidopropanoate; Malonuric acid	0	76.0
C02798	1	C3H5O6P	3-Phosphonopyruvate	0	86.0
C00315	1	C7H19N3	Spermidine; N-(3-Aminopropyl)-1,4-butane-diamine	0	82.0
C04579	1	C6H17O21P5	Inositol 1,2,3,5,6-pentakisphosphate; myo-Inositol 1,2,3,5,6-pentakisphosphate; 1D-myo-Inositol 1,2,3,5,6-pentakisphosphate; 1L-myo-Inositol 1,2,3,4,5-pentakisphosphate	0	296.0
C00436	1	C5H13N3O	N-Carbamoylputrescine	0	72.0
C00051	1	C10H17N3O6S	Glutathione; 5-L-Glutamyl-L-cysteinylglycine; N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine; gamma-L-Glutamyl-L-cysteinyl-glycine; GSH; Reduced glutathione	0	162.0
C00095	1	C6H12O6	D-Fructose; Levulose; Fruit sugar; D-arabino-Hexulose	0	96.0
C04122	1	C3H10NO4P	D-1-Aminopropan-2-ol O-phosphate; (R)-1-Aminopropan-2-yl phosphate	0	82.0
C07480	1	C7H8N4O2	Theobromine; 3,7-Dimethylxanthine	0	94.0
C03298	1	C7H11N3O2	Nalpha-Methylhistidine; N-Methyl-L-histidine	0	90.0
C00140	1	C8H15NO6	N-Acetyl-D-glucosamine; N-Acetylchitosamine; 2-Acetamido-2-deoxy-D-glucose; GlcNAc	0	118.0
C06148	1	C9H18N5O14P3	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	0	264.0
C02073	1	C10H16O12P2R2(C5H8O6PR)n	RNA(circular)	3	0.0
C16069	1	C3H6O6S	3-Sulfolactate	0	88.0
C01045	1	C6H9NO5	N-Formyl-L-glutamate	0	92.0
C00170	1	C11H15N5O3S	5'-Methylthioadenosine; Methylthioadenosine; S-Methyl-5'-thioadenosine; 5-Methylthioadenosine; 5'-Deoxy-5'-(methylthio)adenosine; Thiomethyladenosine; MTA	0	156.0
C06201	1	C7H10O6	2,4-Dihydroxyhept-2-enedioate; 2,4-Dihydroxyhept-2-1,7-dioate; 2,4-Dihydroxyhept-2-enedioic acid	0	100.0
C00222	1	C3H4O3	3-Oxopropanoate; Malonate semialdehyde	0	46.0
C14899	1	C6H11O10P	3-Dehydro-L-gulonate 6-phosphate	0	142.0
C00603	1	C3H6N2O4	(-)-Ureidoglycolate; (S)-Ureidoglycolate	0	70.0
C01566	1	CH2N2	Cyanamide; Carbodiimide	0	22.0
C07272	1	C4H3NO2	Maleimide; 2,5-Pyrroledione	0	50.0
C00346	1	C2H8NO4P	Ethanolamine phosphate; O-Phosphorylethanolamine; Phosphoethanolamine; O-Phosphoethanolamine	0	74.0
C00671	1	C6H10O3	(S)-3-Methyl-2-oxopentanoic acid; (S)-3-Methyl-2-oxopentanoate; (3S)-3-Methyl-2-oxopentanoic acid; (3S)-3-Methyl-2-oxopentanoate	0	70.0
C00122	1	C4H4O4	Fumarate; Fumaric acid; trans-Butenedioic acid	0	60.0
C19961	1	C17H28N4O15P2	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine; UDP-4-amino-4,6-dideoxy-beta-L-AltNAc; UDP-2-acetamido-4-amino-2,4,6-trideoxy-beta-L-altrose	0	
C04478	1	C8H15O11P	3-Deoxy-D-manno-octulosonate 8-phosphate; 2-Dehydro-3-deoxy-D-octonate 8-phosphate	0	166.0
C06620	1	C16H22N2O14P2	dTDP-3,4-dioxo-2,6-dideoxy-D-glucose	0	274.0
C04544	1	C11H19N3O6S	gamma-L-Glutamyl-L-cysteinyl-beta-alanine	0	170.0
C00792	1	C6H14N4O2	D-Arginine; D-2-Amino-5-guanidinovaleric acid	0	94.0
C02642	1	C4H8N2O3	3-Ureidopropionate; 3-Ureidopropanoate; beta-Ureidopropionic acid; N-Carbamoyl-beta-alanine	0	70.0
C00764	1	C6H12O6	D-Sorbose; D-xylo-Hexulose	0	96.0
C03030	1	C5H4N2O4	Uracil 5-carboxylate; Uracil 5-carboxylic acid; 5-Carboxyuracil	0	80.0
C05402	1	C12H22O11	Melibiose; 6-O-(alpha-D-Galactopyranosyl)-D-glucopyranose; D-Gal-alpha1->6D-Glucose	0	182.0
C00973	1	C18H30O15(C6H10O5)n	Cyclomaltodextrin	0	344.0
C00900	1	C5H8O4	2-Acetolactate	0	70.0
C03943	1	C5H12N2O2	(2R,4S)-2,4-Diaminopentanoate; D-threo-2,4-Diaminopentanoate; 2,4-Diaminopentanoate	0	72.0
C00231	1	C5H11O8P	D-Xylulose 5-phosphate	0	120.0
C15926	1	C6H13O9P	beta-L-Galactose 1-phosphate; L-Galactose 1-phosphate	0	136.0
C05396	1	C12H23O14P	Lactose 6-phosphate	0	222.0
C04188	1	C6H13O7PS	S-Methyl-5-thio-D-ribose 1-phosphate; S-Methyl-5-thio-alpha-D-ribose 1-phosphate; S-Methyl-5-thio-5-deoxy-D-ribose 1-phosphate	0	136.0
C04259	1	C8H13N3O2	N,N-Dimethylhistidine; Nalpha,Nalpha-Dimethyl-L-histidine	0	98.0
C11552	1	(C4H6O2)x	Poly[(R)-3-hydroxybutanoate]x	0	0.0
C20566	1	C9H14N5O7P	7,8-Dihydroneopterin 2'-phosphate	0	
C00940	1	C5H7NO4	2-Oxoglutaramate; 2-Oxoglutaramic acid; alpha-Ketoglutaramate; 2-Ketoglutaramate	0	76.0
C02787	1	C4H11N	2-Methylpropanamine; 2-Methyl-1-propanamine; Isobutylamine	0	42.0
C03387	1	C6H8O6	D-Glucurono-6,2-lactone	0	92.0
C06193	1	C10H14N5O8P	Guanosine 3'-phosphate; 3'-GMP; 3'-Guanylic acid; Guo-3'-P; Gp	0	188.0
C00337	1	C5H6N2O4	(S)-Dihydroorotate; (S)-4,5-Dihydroorotate; L-Dihydroorotate; L-Dihydroorotic acid; Dihydro-L-orotic acid	0	82.0
C00361	1	C10H15N5O10P2	dGDP; 2'-Deoxyguanosine 5'-diphosphate	0	220.0
C01548	1	C2H2	Acetylene; Ethyne	0	14.0
C03065	1	C4H9N3O2	3-Guanidinopropanoate; Guanidinopropionic acid	0	70.0
C01417	1	CHNO	Cyanate; Cyanic acid	0	22.0
C01101	1	C5H11O8P	L-Ribulose 5-phosphate	0	120.0
C05925	1	C9H14N5O7P	Dihydroneopterin phosphate; 2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine phosphate; 7,8-Dihydroneopterin 3'-phosphate	0	174.0
C02512	1	C4H6N2O2	3-Cyano-L-alanine; L-3-Cyanoalanine; L-beta-Cyanoalanine	0	60.0
C05824	1	C3H7NO5S2	S-Sulfo-L-cysteine	0	104.0
C00263	1	C4H9NO3	L-Homoserine; 2-Amino-4-hydroxybutyric acid	0	64.0
C02466	1	H3P3O9	Trimetaphosphoric acid; Trimetaphosphate; cyclo-Triphosphoric acid	0	120.0
C00577	1	C3H6O3	D-Glyceraldehyde	0	48.0
C04272	1	C5H10O4	(R)-2,3-Dihydroxy-3-methylbutanoate; (R)-2,3-Dihydroxy-isovalerate; (R)-2,3-Dihydroxy-isovaleric acid; (2R)-2,3-Dihydroxy-3-methylbutanoate	0	72.0
C01262	1	C10H16N4O3	beta-Alanyl-N(pi)-methyl-L-histidine; Anserine	0	128.0
C00611	1	C14H25NO11	N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine	0	204.0
C05821	1	C30H27N3O15	Enterochelin; Enterobactin; Tri-(2,3-dihydroxy-N-benzoyl-L-serine)-ester; Tri-(N-(2,3-dihydroxybenzoyl)-L-serine)-ester	0	348.0
C01216	1	C6H10O6	2-Dehydro-3-deoxy-D-galactonate	0	94.0
C01502	1	C7H8O2	o-Methoxyphenol; Guaiacol; Catechol monomethyl ether	0	66.0
C00369	1	(C12H20O10)n	Starch	0	0.0
C02492	1	(C6H10O5)n	1,4-beta-D-Mannan	0	0.0
C01043	1	C4H8N2O3	N-Carbamoylsarcosine	0	70.0
C02723	1	C5H14N2	N-Methylputrescine	0	58.0
C04810	1	C6H7O6(C6H8O6)n	Oligosaccharide with 4-deoxy-alpha-D-gluc-4-enuronosyl group; Oligosaccharide with 4-deoxy-alpha-D-galact-4-enuronosyl group	0	0.0
C00039	1	C10H17O8PR2(C5H8O5PR)n	DNA; DNAn; DNAn+1; (Deoxyribonucleotide)n; (Deoxyribonucleotide)m; (Deoxyribonucleotide)n+m; Deoxyribonucleic acid	3	0.0
C00850	1	C6H6O4S	Aryl sulfate; Phenol sulfate	0	90.0
C01073	1	C5H9NO3	N-Acetyl-beta-alanine	0	70.0
C03771	1	C6H11N3O3	5-Guanidino-2-oxopentanoate; 5-Guanidino-2-oxo-pentanoate; 2-Oxo-5-guanidinopentanoate; 2-Oxo-5-guanidino-pentanoate; 2-Oxoarginine	0	92.0
C04236	1	C7H10O5	(2S)-2-Isopropyl-3-oxosuccinate; 3-Carboxy-4-methyl-2-oxopentanoate; 2-Oxo-4-methyl-3-carboxypentanoate	0	92.0
C02946	1	C6H11NO3	4-Acetamidobutanoate; N4-Acetylaminobutanoate	0	78.0
C00043	1	C17H27N3O17P2	UDP-N-acetyl-alpha-D-glucosamine; UDP-N-acetyl-D-glucosamine; UDP-N-acetylglucosamine	0	316.0
C00312	1	C5H10O5	L-Xylulose; L-threo-Pentulose; L-Lyxulose	0	80.0
