cid	formula	name	num_rgroup	electrons
C16376	C45H68N7O18P3S	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexa-6,9,12,15,18,21-enoyl-CoA	0	592
C16386	C10H14N2	(R)-Nicotine; D-Nicotine; 2'-beta-H-Nicotine	0	88
C16387	C45H70N7O17P3S	(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexa-2,6,9,12,15,18-enoyl-CoA	0	586
C16388	C45H72N7O18P3S	(6Z,9Z,12Z,15Z,18Z)-3-Hydroxytetracosapenta-6,9,12,15,18-enoyl-CoA	0	596
C16389	C45H70N7O18P3S	(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapenta-6,9,12,15,18-enoyl-CoA	0	594
C16390	C6H10O5	(S)-2-(Hydroxymethyl)glutarate	0	86
C16391	C7H5N3O6	Trinitrotoluene; 2,4,6-Trinitrotoluene	0	116
C16392	C7H7N3O5	4-Hydroxylamino-2,6-dinitrotoluene	0	110
C16393	C7H7N3O5	2-Hydroxylamino-4,6-dinitrotoluene	0	110
C16394	C7H7N3O4	4-Amino-2,6-dinitrotoluene	0	102
C16395	C7H7N3O4	2-Amino-4,6-dinitrotoluene	0	102
C16396	C7H9N3O2	2,4-Diamino-6-nitrotoluene	0	88
C16397	C7H9N3O2	2,6-Diamino-4-nitrotoluene	0	88
C16398	C7H8N2O2	2-Amino-4-nitrotoluene; 5-Nitro-o-toluidine	0	80
C16399	C7H11N3O	2,4-Diamino-6-hydroxylaminotoluene	0	82
C16400	C7H11N3	2,4,6-Triaminotoluene	0	74
C16401	C7H8O3	2,4,6-Trihydroxytoluene; 2-Methylphloroglucinol	0	74
C16402	C7H9N3O4	2,4-Dihydroxylamino-6-nitrotoluene	0	104
C16403	C7H9N3O3	4-Amino-2-hydroxylamino-6-nitrotoluene	0	96
C16404	C15H12O4	Pinocembrin chalcone	0	134
C16405	C16H14O6	Homoeriodictyol chalcone	0	158
C16406	C21H22O10	Phlorizin chalcone; Chalcone 2'-O-glucoside	0	228
C16407	C21H22O10	2',4,4',6'-Tetrahydroxychalcone 4'-O-glucoside; THC 4'-glucoside; Chalconaringenin 4'-glucoside; 2',4,4',6'-Tetrahydroxychalcone 4'-O-beta-D-glucoside	0	228
C16408	C21H22O11	2',3,4,4',6'-Peptahydroxychalcone 4'-O-glucoside; PHC 4'-O-glucoside; 2',3,4,4',6'-Pentahydroxychalcone 4'-O-beta-D-glucoside	0	236
C16409	C21H20O11	Aureusidin 6-O-glucoside; Aureusidin 6-O-beta-D-glucoside	0	234
C16410	C21H20O12	Bracteatin 6-O-glucoside; Bracteatin 6-O-beta-D-glucoside	0	242
C16411	C14H10N6O9	4,4',6,6'-Tetranitro-2,2'-azoxytoluene	0	208
C16412	C14H10N6O9	2,4',6,6'-Tetranitro-2',4-azoxytoluene	0	208
C16413	C14H10N6O9	2,2',6,6'-Tetranitro-4,4'-azoxytoluene	0	208
C16414	C7H9N3O4	2-Amino-5-hydroxyl-4-hydroxylamino-6-nitrotoluene; 4-Amino-6-hydroxylamino-3-methyl-2-nitrophenol	0	104
C16415	C15H14O5	5-Deoxyleucopelargonidin	0	144
C16416	C20H20O5	Desmethylxanthohumol	0	180
C16417	C21H22O5	Xanthohumol	0	188
C16418	C17H14O6	Pinobanksin 3-O-acetate	0	164
C16419	C16H14O4	Pinostrobin	0	142
C16420	C9H11N3O3	4-Acetamido-2-amino-6-nitrotoluene	0	110
C16421	C5H10BO7	AI-2; Autoinducer 2	0	102
C16422	C22H24O11	Hesperetin 7-O-glucoside	0	244
C16423	C27H32O14	Naringin chalcone	0	306
C16424	C15H24N5O13P3	Isopentenyladenosine-5'-triphosphate; Isopentenyl-ATP; N6-(Dimethylallyl)adenosine 5'-triphosphate	0	298
C16426	C15H23N5O10P2	Isopentenyladenosine-5'-diphosphate; Isopentenyl-ADP; N6-(Dimethylallyl)adenosine 5'-diphosphate	0	258
C16427	C15H21N5O4	Isopentenyl adenosine	0	178
C16428	C15H24N5O14P3	trans-Zeatin riboside triphosphate	0	306
C16429	C15H23N5O11P2	trans-Zeatin riboside diphosphate	0	266
C16430	C15H22N5O8P	trans-Zeatin riboside  monophosphate	0	226
C16431	C15H21N5O5	trans-Zeatin riboside	0	186
C16432	C6H10N2O3	5-Hydroxyectoine	0	84
C16433	C4H7NO4	Aspartate; Aspartic acid	0	70
C16434	C6H13NO2	Isoleucine	0	NaN
C16435	C5H9NO2	Proline	0	62
C16436	C5H11NO2	Valine	0	NaN
C16438	C4H8N2O3	Asparagine	0	70
C16439	C6H13NO2	Leucine	0	NaN
C16440	C6H14N2O2	Lysine	0	NaN
C16441	C15H22N5O8P	cis-Zeatin riboside monophosphate	0	226
C16442		Asbestos	0	0
C16443	C16H23N5O6	trans-Zeatin-7-beta-D-glucoside	0	202
C16444	C12H12N2	Benzidine	0	98
C16445	C15H24N5O8P	Dihydrozeatin riboside monophosphate	0	228
C16446	C14H15Cl2N	Chlornaphazine; N,N-Bis(2-chloroethyl)-2-naphthylamine	0	140
C16447	C15H23N5O5	Dihydrozeatin riboside	0	188
C16448	C16H25N5O6	Dihydrozeatin-O-glucoside	0	204
C16449	C15H21N5O5	cis-Zeatin riboside	0	186
C16450	C4H6	1,3-Butadiene	0	30
C16451		Coal-tar pitch	0	0
C16452	C9H11N3O	N'-Nitrosonornicotine; NNN	0	94
C16453	C10H13N3O2	4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone; NNK	0	110
C16454	Rn	Radon-222	1	0
C16455	Ra	Radium-224	1	0
C16456	Ra	Radium-226	1	0
C16457	Ra	Radium-228	1	0
C16458		Shale oils; Oil shale	0	0
C16459	SiO2	Crystalline silica; Quartz	0	0
C16460	Be	Beryllium	0	4
C16461	C10H16O2	Geranic acid; 3,7-Dimethylocta-2,6-dienoate; Geranate	0	92
C16462	C10H18O2	Citronellate; Citronellic acid; 3,7-Dimethyl-6-octenoic acid	0	94
C16463	C20H24N10O14P2	3',5'-Cyclic diGMP; cdiGMP; 3',5'-Cyclic diguanylic acid; Bis-(3',5')-cyclic diGMP; Cyclic di-3',5'-guanylate	0	356
C16464	C31H52N7O17P3S	Citronellyl-CoA	0	484
C16465	C31H50N7O17P3S	trans-Geranyl-CoA	0	482
C16466	C30H48N7O18P3S	7-Methyl-3-oxo-6-octenoyl-CoA	0	482
C16467	C15H22N5O8P(C5H8O6PR)n(C5H8O6PR)n	cis-Prenyl-tRNA; tRNA containing N6-(cis-hydroxy)isopentenyladenosine	2	0
C16468	C28H44N7O17P3S	(2E)-5-Methylhexa-2,4-dienoyl-CoA	0	458
C16469	C28H46N7O18P3S	3-Hydroxy-5-methylhex-4-enoyl-CoA	0	468
C16470	C28H46N7O17P3S	5-Methylhex-4-enoyl-CoA	0	460
C16471	C28H44N7O18P3S	5-Methyl-3-oxo-4-hexenoyl-CoA	0	466
C16472	C6H5FO2	3-Fluorocatechol	0	66
C16473	C6H5FO2	4-Fluorocatechol	0	66
C16474	C6H5FO4	3-Fluoro-cis,cis-muconate	0	82
C16475	C6H5FO4	2-Fluoro-cis,cis-muconate	0	82
C16476	C6H5FO4	4-Fluoromuconolactone	0	82
C16477	C6H5FO4	5-Fluoromuconolactone	0	82
C16478	C7H7FO4	3-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate	0	90
C16479	C7H7FO4	5-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate	0	90
C16480	C7H7FO4	4-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate	0	90
C16481	C7H7FO4	6-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate	0	90
C16482	C7H7FO4	2-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate	0	90
C16483	C6H7FO2	4-Fluorocyclohexadiene-cis,cis-1,2-diol	0	68
C16484	C6H7FO2	1-Fluorocyclohexadiene-cis,cis-1,2-diol	0	68
C16485	C6H5FO	4-Fluorophenol	0	58
C16486	C42H50O6R2	Astaxanthin diester	2	0
C16487	HF	Hydrofluoric acid; Hydrogen fluoride; Fluoride	0	10
C16488	C12H24N2O7	Fructoselysine	0	166
C16489	C12H25N2O10P	Fructoselysine 6-phosphate	0	206
C16490	C27H30O16	Kaempferol 3-O-beta-D-glucosylgalactoside	0	320
C16491	C26H28O14	Isovitexin 2''-O-arabinoside	0	296
C16492	C21H22O10	8-C-Glucosylnaringenin	0	228
C16493	C27H44O3	3beta,5beta-Ketodiol; 2,22,25-Trideoxyecdysone; 3beta,14alpha-Dihydroxy-5beta-cholest-7-en-6-one	0	230
C16494	C27H44O4	3beta,5beta-Ketotriol; 2,22-Dideoxyecdysone	0	238
C16495	C27H44O5	2-Deoxyecdysone	0	246
C16496	C27H44O6	3-Epiecdysone	0	254
C16497	C27H42O5	3-Dehydro-2-deoxyecdysone	0	244
C16498	C27H42O4	2,22-Dideoxy-3-dehydroecdysone	0	236
C16499	C27H44O7	26-Hydroxyecdysone	0	262
C16500	C27H44O8	20,26-Dihydroxyecdysone	0	270
C16501		Farnesal	0	0
C16502	C15H24O2	Farnesoic acid; trans,trans-Farnesoic acid	0	130
C16503	C16H26O2	Methyl farnesoate	0	138
C16504	C15H24O3	Juvenile hormone III acid	0	138
C16505	C16H28O4	(10S)-Juvenile hormone III diol	0	156
C16506	C15H26O4	(10S)-Juvenile hormone III acid diol	0	148
C16507	C16H29O7P	(10S)-Juvenile hormone III diol phosphate	0	196
C16508	C16H26O4	12-trans-Hydroxy juvenile hormone III	0	154
C16509	C27H42O3	14alpha-Hydroxy-5beta-cholest-7-ene-3,6-dione; Diketol	0	227
C16510		C5a anaphylatoxin	0	0
C16511	C4H9NO5S	L-Homocysteic acid; (2S)-2-Amino-4-sulfobutanoic acid	0	96
C16512	C18H37NO2	Palmitoylethanolamide; Palmidrol	0	168
C16513	C22H34O2	(7Z,10Z,13Z,16Z,19Z)-Docosa-7,10,13,16,19-pentaenoic acid; Docosapentaenoic acid	0	182
C16514		Beta-amyloid protein 40	0	0
C16515		Beta-amyloid protein 42	0	0
C16516	C10H10N2OS	Indolylmethylthiohydroximate	0	108
C16517	C16H20N2O6S	Indolylmethyl-desulfoglucosinolate	0	194
C16518	C13H15N3O3S	S-(Indolylmethylthiohydroximoyl)-L-cysteine	0	154
C16519	C14H16O9	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate; 5-Enolpyruvoyl-6-hydroxy-2-succinylcyclohex-3-ene-1-carboxylate	0	172
C16520	C16H29OSR	Hexadecenoyl-[acyl-carrier protein]	1	0
C16521	C5H8	Isoprene; 2-Methyl-1,3-butadiene	0	38
C16522	C20H34O2	Icosatrienoic acid; Eicosatrienoic acid; ETA; 11,14,17-Icosatrienoic acid; (11Z,14Z,17Z)-Icosa-11,14,17-trienoic acid; 11,14,17-Eicosatrienoic acid; (11Z,14Z,17Z)-Eicosa-11,14,17-trienoic acid	0	170
C16523	C40H47NO12	3'-N-Debenzoyl-2'-deoxytaxol; beta-Phenylalanoyl baccatin III; 13-O-beta-Phenylalanoylbaccatin III	0	390
C16524	C40H47NO13	3'-N-Debenzoyltaxol; 13-O-3-Phenylisoserinoyl baccatin III	0	398
C16525	C20H36O2	Icosadienoic acid; Eicosadienoic acid; 11,14-Icosadienoic acid; (11Z,14Z)-Icosa-11,14-dienoic acid; 11,14-Eicosadienoic acid; (11Z,14Z)-Eicosa-11,14-dienoic acid	0	172
C16526	C20H38O2	Icosenoic acid; Eicosenoic acid; 11-Icosenoic acid; 11-Eicosenoic acid; (11Z)-Icosenoic acid; (11Z)-Eicosenoic acid; (Z)-Icosa-11-enoic acid	0	174
C16527	C22H36O2	7,10,13,16-Docosatetraenoic acid; (7Z,10Z,13Z,16Z)-Docosa-7,10,13,16-tetraenoic acid; Adrenic acid	0	184
C16528	C43H78N7O17P3S	Docosanoyl-CoA; Behenoyl-CoA	0	582
C16529	C45H82N7O17P3S	Tetracosanoyl-CoA; Lignoceroyl-CoA	0	598
C16530	C41H72N7O17P3S	Icosenoyl-CoA; Eicosenoyl-CoA; (11Z)-Icosenoyl-CoA; (11Z)-Eicosenoyl-CoA	0	564
C16531	C43H76N7O17P3S	Docosenoyl-CoA; (13Z)-Docosenoyl-CoA	0	580
C16532	C45H80N7O17P3S	Tetracosenoyl-CoA; Nervonoyl-CoA; (15Z)-Tetracosenoyl-CoA	0	596
C16533	C22H40O2	13,16-Docosadienoic acid; (13Z,16Z)-Docosa-13,16-dienoic acid	0	188
C16534	C22H38O2	13,16,19-Docosatrienoic acid; (13E,16E,19E)-Docosa-13,16,19-trienoic acid	0	186
C16535	C19H38O2	Nonadecanoic acid; Nonadecylic acid	0	168
C16536	C17H32O2	9E-Heptadecenoic acid; (E)-Heptadec-9-enoic acid	0	150
C16537	C15H30O2	Pentadecanoic acid; Pentadecylic acid; n-Pentadecanoic acid	0	136
C16538	C6H12O5	1,5-Anhydro-D-mannitol	0	88
C16540	C35H34MgN4O6	7(1)-Hydroxychlorophyllide a	0	322
C16541	C35H32MgN4O6	Chlorophyllide b	0	320
C16542	C33H38N4O8	APC	0	328
C16543	C28H30N4O6	NPC	0	274
C16544	C26H29NO2	alpha-Hydroxytamoxifen	0	208
C16545	C26H29NO2	Tamoxifen N-oxide	0	208
C16546	C25H27NO	N-Desmethyltamoxifen	0	192
C16547	C25H27NO2	Endoxifen; 4-Hydroxy-N-desmethyltamoxifen	0	200
C16548	C24H25NO	N,N-Didesmethyltamoxifen	0	184
C16549	C25H27NO2	alpha-Hydroxy-N-desmethyltamoxifen	0	200
C16550	C5H12ClN2O2P	Dechloroethylcyclophosphamide; 3-Dechloroethylifosfamide	0	104
C16551	C7H17Cl2N2O3P	Alcophosphamide	0	146
C16552	C4H9Cl2N	Nornitrogen mustard	0	74
C16553	C7H15Cl2N2O3P	4-Hydroxyifosfamide	0	144
C16554	C7H13Cl2N2O3P	4-Ketoifosfamide	0	142
C16555	C5H12ClN2O2P	2-Dechloroethylifosfamide	0	104
C16556	C7H15Cl2N2O3P	Aldoifosfamide	0	144
C16557	C7H15Cl2N2O4P	Carboxyifosfamide	0	152
C16558	C7H17Cl2N2O3P	Alcoifosfamide	0	146
C16559	C4H11Cl2N2O2P	Isophosphamide mustard	0	114
C16560	C14H22N2O2	3-Hydroxylidocaine	0	136
C16561	C12H18N2O	Monoethylglycinexylidide	0	112
C16562	C20H41N7O5S	Glutathionylspermine	0	266
C16563	C30H56N10O10S2	Bis(glutathionyl)spermine; N1,N12-Bis(glutathionyl)spermine	0	418
C16564	C30H54N10O10S2	Bis(glutathionyl)spermine disulfide	0	416
C16565	C8H21N3	Aminopropylcadaverine	0	90
C16566	C18H36N6O5S	Glutathionylaminopropylcadaverine	0	242
C16567	C28H51N9O10S2	Homotrypanothione; N1,N9-Bis(glutathionyl)aminopropylcadaverine	0	394
C16568	C28H49N9O10S2	Homotrypanothione disulfide	0	392
C16569	C10H14N2O	Glycinexylidide; GX	0	96
C16570	C8H11NO	4-Hydroxy-2,6-dimethylaniline; 3,5-Dimethyl-4-aminophenol	0	74
C16571	C8H9NO2	2-Amino-3-methylbenzoate	0	80
C16572	C12H18N2O2	3-Hydroxymonoethylglycinexylidide	0	120
C16573	C17H26N2O2	3'-Hydroxyropivacaine	0	158
C16574	C17H26N2O2	4'-Hydroxyropivacaine	0	158
C16575	C14H20N2O	(S)-2',6'-Pipecoloxylidide	0	126
C16576	C17H19NO3	Norcodeine; N-Desmethylcodeine	0	152
C16577	C24H29NO9	Codeine-6-glucuronide	0	252
C16578	C23H27NO9	Morphine-6-glucuronide	0	244
C16579	C7H8O6	trans-Homoaconitate; (E)-1,2,4-But-1-enetricarboxylic acid	0	98
C16581	C5H7O5R	D-threo-Aldono-1,5-lactone; (2S,3R)-Aldono-1,5-lactone	1	0
C16582	C11H14N2O5	2-Hydroxyfelbamate	0	134
C16583	C8H12O7	(R)-(Homo)2-citrate; (R)-2-Hydroxy-1,2,5-pentanetricarboxylate; (R)-2-Hydroxy-1,2,5-pentanetricarboxylic acid	0	116
C16584	C11H14N2O5	p-Hydroxyfelbamate	0	134
C16586	C10H13NO3	2-Phenyl-1,3-propanediol monocarbamate	0	104
C16587	C10H11NO3	3-Carbamoyl-2-phenylpropionaldehyde	0	102
C16588	C7H10O5	2-Oxopimelate; alpha-Ketopimelate; 2-Oxoheptanedionic acid	0	92
C16589	C8H12O5	2-Oxosuberate; 2-Oxooctanedionic acid; alpha-Ketosuberate	0	100
C16590	C7H12O3	7-Oxoheptanoic acid; 7-Ketoheptanoic acid	0	78
C16591	C10H11NO4	3-Carbamoyl-2-phenylpropionic acid	0	110
C16592	C9H8O	Atropaldehyde; 2-Phenylpropenal	0	70
C16593	C7H14O2S	7-Mercaptoheptanoic acid	0	88
C16594	C11H21NO4S	7-Mercaptoheptanoylthreonine	0	142
C16595	C10H11NO3	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	0	102
C16596	C10H9NO3	5-Phenyl-1,3-oxazinane-2,4-dione	0	100
C16597	C8H12O7	(-)-threo-Iso(homo)2-citrate; (-)-threo-1-Hydroxy-1,2,5-pentanetricarboxylic acid; 1-Hydroxypentane-1,2,5-tricarboxylate; threo-(Homo)2-isocitrate	0	116
C16598	C9H14O7	(R)-(Homo)3-citrate; (R)-2-Hydroxy-1,2,6-hexanetricarboxylate; (R)-2-Hydroxy-1,2,6-hexanetricarboxylic acid	0	124
C16600	C9H14O7	(-)-threo-Iso(homo)3-citrate; (-)-threo-1-Hydroxy-1,2,6-hexanetricarboxylic acid; 1-Hydroxyhexane-1,2,6-tricarboxylate; threo-(Homo)3-isocitrate	0	124
C16601	C15H12N2O2	2-Hydroxycarbamazepine	0	132
C16602	C15H12N2O2	3-Hydroxycarbamazepine	0	132
C16603	C15H12N2O3	2,3-Dihydroxycarbamazepine	0	140
C16604	C14H11NO	2-Hydroxyiminostilbene	0	110
C16605	C14H9NO	2H-Dibenz[b,f]azepin-2-one	0	108
C16606	C15H10N2O3	Carbamazepine-o-quinone	0	138
C16607	C20H21FN2O2	Citalopram N-oxide	0	180
C16608	C19H19FN2O	Demethylcitalopram	0	164
C16609	C18H17FN2O	Didemethylcitalopram	0	156
C16610	C18H14FNO3	Citalopram propionic acid	0	162
C16611	C19H18FNO2	Citalopram alcohol	0	164
C16612	C18H14FNO2	Citalopram aldehyde	0	154
C16613	C5H4N4O2S	6-Thiourate; 6-Thiouric acid	0	94
C16614	C6H6N4S	6-Methylmercaptopurine; Thiopurine S-methylether	0	86
C16615	C11H15N4O7PS	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate	0	196
C16616	C10H14N4O10P2S	6-Mercaptopurine ribonucleoside 5'-diphosphate; 6-Thioinosine-5'-diphosphate	0	228
C16617	C10H15N4O13P3S	6-Mercaptopurine ribonucleoside triphosphate; 6-Thioinosine-5'-triphosphate	0	268
C16618	C10H13N4O8PS	6-Thioxanthine 5'-monophosphate	0	196
C16619	C10H14N5O7PS	6-Thioguanosine monophosphate	0	196
C16620	C11H16N5O7PS	6-Methylthioguanosine monophosphate	0	204
C16621	C4H5N3O2	1-Methyl-4-nitroimidazole	0	66
C16622	C4H8N2O2	N,N'-Diacetylhydrazine; Diacetylhydrazine	0	62
C16623	C8H8N2O3	Isonicotinylglycine; Isonicotinuric acid	0	94
C16624	C9H9N3O3	Isoniazid pyruvate	0	108
C16625	C11H11N3O5	Isoniazid alpha-ketoglutaric acid	0	138
C16626	C12H15N3O4S	Albendazole sulfone	0	156
C16627	C10H13N3O2S	Albendazole-2-aminosulfone	0	126
C16628	C12H15N3O5S	Albendazole-beta-hydroxysulphone	0	164
C16629	C12H15N3O5S	Albendazole-gamma-hydroxysulphone	0	164
C16630	C4H5FN2O2	5,6-Dihydro-5-fluorouracil; 5-Fluorodihydrouracil	0	68
C16631	C4H7FN2O3	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid	0	78
C16632	C3H6FNO2	alpha-Fluoro-beta-alanine; 3-Amino-2-fluoropropionic acid	0	56
C16633	C9H11FN2O6	5-Fluorouridine	0	136
C16634	C9H12FN2O9P	5-Fluorouridine monophosphate	0	176
C16635	C9H12FN3O4	5'-Deoxy-5-fluorocytidine	0	128
C16636		tRNA(Sec)	0	0
C16637	C5H11O7P	5-Deoxyribose-1-phosphate; 5-Deoxy-alpha-D-ribose-1-phosphate	0	112
C16638	C13H23NO15P2R2(C5H8O6PR)n	O-Phosphoseryl-tRNA(Sec)	3	0
C16639	C5H10O5	beta-D-Ribofuranose	0	80
C16640	C13H26O2	CAI-1; Cholerae autoinducer-1	0	120
C16641	C33H38N4O6	Irinotecan	0	312
C16643	C23H27NO9	Morphine-3-glucuronide	0	244
C16644	C10H14O4	1-(3,4-Dimethoxyphenyl)ethane-1,2-diol	0	106
C16645	C43H74N7O17P3S	(13Z,16Z)-Docosadi-13,16-enoyl-CoA	0	578
C16647	C6H13NO2	N,N-Diethylglycine	0	72
C16648	C8H14O2	2-n-Propyl-4-pentenoic acid; 4-En-valproic acid; 4-Ene-VPA	0	78
C16649	C8H16O3	4-Hydroxyvalproic acid; 2-n-Propyl-4-hydroxypentanoic acid; 4-OH-VPA	0	88
C16650	C8H16O3	5-Hydroxyvalproic acid; 2-n-Propyl-5-hydroxypentanoic acid; 5-OH-VPA	0	88
C16651	C8H16O3	3-Hydroxyvalproic acid; 2-n-Propyl-3-hydroxypentanoic acid; 3-OH-VPA	0	88
C16652	C8H14O3	3-Oxovalproic acid; 2-n-Propyl-3-oxopentanoic acid; 3-Keto-VPA	0	86
C16653	C8H14O2	2-n-Propyl-2-pentenoic acid; 2-En-valproic acid; 2-Ene-VPA	0	78
C16654	C8H14O2	2-n-Propyl-3-pentenoic acid; 3-En-valproic acid; 3-Ene-VPA	0	78
C16655	C8H14O3	2-n-Propyl-4-oxopentanoic acid; 4-Oxovalproic acid; 4-Keto-VPA	0	86
C16656	C8H12O2	2-Propyl-2,4-pentadienoic acid; 2,4-Diene-VPA	0	76
C16657	C7H12O4	2-Propylsuccinic acid; 2-PSA	0	86
C16658	C8H14O4	2-Propylglutaric acid; 2-PGA	0	94
C16659	C20H23N	2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine; EDDP	0	150
C16660	C19H21N	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	0	142
C16661	C22H29NO2	L-alpha-Acetyl-N-normethadol; nor-LAAM	0	184
C16662	C21H27NO2	L-alpha-Acetyl-N,N-dinormethadol; dinor-LAAM	0	176
C16663		Tryparedoxin	0	0
C16664		Tryparedoxin disulfide	0	0
C16665	C15H30O2	12-Methyltetradecanoic acid	0	136
C16666	C8H11NO2	Vanillylamine	0	82
C16667	C31H60O5	1,2-Dimyristyl-sn-glycerol; 1,2-Ditetradecanoyl-sn-glycerol	0	286
C16669	C5H11O10P2R(C5H8O6PR)n-1	Oligonucleotide 5'-diphosphate	2	0
C16671	C6H7NO2	3,6-Dihydronicotinic acid	0	66
C16672	C16H20N2O5S	Benzylpenicilloic acid	0	186
C16673	C5H10N2O3	Isoglutamine; 4,5-Diamino-5-oxopentanoic acid; DL-Isoglutamine	0	78
C16674	C6H10N2O4	Formylisoglutamine; DL-Formylisoglutamine	0	92
C16675	C7H9N5O	7-Aminomethyl-7-carbaguanine; 7-Aminomethyl-7-deazaguanine	0	94
C16676	C11H14N5O5R	N6-Alkylaminopurine-9-beta-D-glucoside	1	0
C16677	C20H28O3	all-trans-4-Hydroxyretinoic acid	0	172
C16678	C20H26O3	all-trans-4-Oxoretinoic acid	0	170
C16679	C20H28O3	all-trans-18-Hydroxyretinoic acid	0	172
C16680	C20H28O3	all-trans-5,6-Epoxyretinoic acid; all-trans-5,6-Epoxy-5,6-dihydroretinoic acid	0	172
C16681	C20H28O	9-cis-Retinal	0	156
C16682	C20H30O	9-cis-Retinol	0	158
C16683	C20H28O2	4-Oxoretinol	0	164
C16684		N-Acetoxyarylamine	0	0
C16685		N-Hydroxyarylamine	0	0
C16687	C12H23O14P(C36H61O33P)n	Phosphomannan mannosephosphate	0	778
C16688	C12H23O14P	Sucrose 6-phosphate; 6-Phosphosucrose; 6-O-Phosphonosucrose; beta-D-Fructofuranosyl-6-O-phosphono-alpha-D-glucopyranoside	0	222
C16689	C11H22O7P2(C4H6)n	poly-cis-Polyprenyl diphosphate longer by one C5 unit	0	204
C16690	C10H16N3O6R	5-L-Glutamyl-D-glutamyl-peptide; gamma-L-Glutamyl-D-glutamyl-peptide	1	0
C16691	C10H16N5O8P(C5H8O5PR)n(C5H8O5PR)n	DNA 2,6-diamino-5-formamido-3,4-dihydro-4-oxopyrimidine	2	0
C16692	C11H22N2O8	Mannopine	0	166
C16693	C8H10O2(C5H8)n	Plastoquinol	0	0
C16694	C13H16O2	Plastoquinone-1	0	110
C16695	C53H82O2	Plastoquinol-9; Plastoquinol A	0	416
C16696	C10H17N3O	Dolichotheline	0	106
C16697	C8H13NO	1-Indolizidinone; 1-Ketooctahydroindolizine	0	76
C16698	C11H20NO11P	N-Acetylmuramic acid 6-phosphate; N-Acetylmuramate 6-phosphate; MurNAc 6-phosphate	0	196
C16699	C9H17O12P	2-O-(6-Phospho-alpha-mannosyl)-D-glycerate; 2-O-(6-Phospho-alpha-D-mannosyl)-D-glycerate	0	182
C16700	C7H6O3	3,4-Dihydroxybenzaldehyde; Protocatechualdehyde	0	72
C16701	C15H17NO3	Norbelladine	0	138
C16702	C16H19NO3	4'-O-Methylnorbelladine	0	146
C16703	C16H17NO3	N-Demethylnarwedine	0	144
C16704	C12H17NO3	Anhalonidine	0	120
C16705	C13H19NO3	Anhalonine; O-Methylanhalonidine	0	128
C16706	C9H10O2	4-Hydroxydihydrocinnamaldehyde; 3-(p-Hydroxyphenyl)propanal	0	80
C16707	C21H27NO5	(S)-Autumnaline; Autumnaline	0	200
C16708	C21H25NO5	Isoandrocymbine	0	198
C16709	C22H27NO5	O-Methylandrocymbine	0	206
C16710	C22H25NO6	N-Formyldemecolcine	0	212
C16711	C11H7O3R	Vitamin K epoxide	1	0
C16712	C20H23NO5	Deacetylcolchicine; Trimethylcolchicinic acid methyl ether	0	190
C16713	C21H25NO5	Floramultine	0	198
C16714	C22H27NO5	Kreysigine	0	206
C16715	C10H7NO3	2-Oxo-1,2-dihydroquinoline-4-carboxylate	0	98
C16716	C9H7NO2	4-Hydroxy-2-quinolone; 4-Hydroxy-2(1H)-quinolone; 2,4-Dihydroxyquinoline	0	84
C16717	C26H32O9	Limonoate D-ring-lactone	0	260
C16718	C26H32O9	Limonoate A-ring-lactone	0	260
C16719	C9H13NO	(-)-Norephedrine; l-Phenylpropanolamine	0	82
C16720	C13H19N5O4R2	Peptide 2-[3-carboxy-3-(dimethylammonio)propyl]-L-histidine; 2-[3-Carboxy-3-(dimethylammonio)propyl]-L-histidine; EF-2 2-[3-carboxy-3-(dimethylammonio)propyl]-L-histidine; Elongation factor 2 2-[3-carboxy-3-(dimethylammonio)propyl]-L-histidine	2	0
C16721	C15H17NO3	Platydesmine	0	138
C16722	NH2R	Acceptor	1	0
C16723	C26H28N2O9	Pumiloside	0	270
C16724	C26H30N2O8	Strictosamide	0	264
C16725	C26H28N2O8	Deoxypumiloside	0	262
C16726	C19H20N2O	Cinchoninone; Cinchonan-9-one	0	156
C16727	C19H24N2O	Cinchonamine	0	160
C16728	C20H22N2O2	Quinidinone	0	172
C16729	C16H10I4N2O4R2	[Thyroglobulin]-L-thyroxine; [Thyroglobulin]-3,5,3'5'-tetraiodo-L-thyronine	2	0
C16730	C16H11I3N2O4R2	Thyroglobulin triiodothyronine; [Thyroglobulin]-3,5,3'-triiodo-L-thyronine	2	0
