cid	formula	name	num_rgroup	electrons
C19690	C20H34N8O10S2	Glutathione amide disulfide	0	322
C19691	C18H31NO2S	Farnesylcysteine; S-(2E,6E)-Farnesyl-L-cysteine; S-trans-trans-Farnesylcysteine	0	178
C19694	C6H11NO4	D-Alanyl-(R)-lactate; D-Alanyl-D-lactate; (2R)-2-(D-Alanyloxy)propanoic acid; (R)-2-[(R)-2-Aminopropanoyloxy]propanoic acid	0	86
C19697	HClO	Hypochlorous acid; Hypochlorite; HClO	0	26
C19698	C22H13Cl2N3O4	3,4-Bis(7-chloroindol-3-yl)pyrrole-2,5-dicarboxylate; Dichlorochromopyrrolate	0	232
C19699	C20H9Cl2N3O2	Dichloroarcyriaflavin A; Rebeccamycin aglycon	0	200
C19700	C26H19Cl2N3O7	4'-O-Demethylrebeccamycin	0	286
C19701	C27H21Cl2N3O7	Rebeccamycin	0	294
C19702	C12H23NO10	1-O-(2-Amino-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol	0	182
C19703	C15H28N2O11S	1-O-[2-(L-Cysteinamido)-2-deoxy-alpha-D-glucopyranosyl]-1D-myo-inositol; Desacetylmycothiol	0	236
C19704	C33H40N4O6	Dinoflagellate luciferin	0	314
C19705	C33H38N4O7	Oxidized dinoflagellate luciferin	0	320
C19706	C5H9NO3	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline	0	70
C19707	C14H14O4	(+)-Columbianetin; (S)-Columbianetin	0	130
C19708	C15H24	5-Epiaristolochene; (+)-5-Epiaristolochene; 5-epi-Aristolochene; (+)-5-epi-Aristolochene	0	114
C19711	C15H24O	Solavetivol	0	122
C19712	C9H11NO3	N-Hydroxy-L-phenylalanine; 2-(Hydroxyamino)-3-phenylpropanoate	0	96
C19714	C8H9NO	(E)-Phenylacetaldoxime; (E)-Phenylacetaldehyde oxime	0	72
C19715	C9H11NO4	N,N-Dihydroxy-L-phenylalanine	0	104
C19716	C11H12N2O3	N-Hydroxy-L-tryptophan	0	116
C19717	C11H12N2O4	N,N-Dihydroxy-L-tryptophan	0	124
C19719	C6H12N2O4	D-Alanyl-D-serine	0	94
C19720	C34H55N7O24P2	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-D-lysine	0	530
C19721	C5H5NO3	5-Hydroxypyrrole-2-carboxylate	0	66
C19724	C45H60CoN5O13	Cobyrinate c-monamide; Cobyrinic acid c-monoamide	0	470
C19725	C19H28N4O18P2	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate; UDP-alpha-D-GlcNAc3NAcA; UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronic acid	0	344
C19726	C21H30O3	15beta-Hydroxyprogesterone; 15beta-Hydroxypregn-4-ene-3,20-dione	0	180
C19727	C16H10O6	5-Hydroxypseudobaptigenin; 5,7-Dihydroxy-3',4'-methylenedioxyisoflavone	0	154
C19728	C30H40O	all-trans-8'-Apo-beta-carotenal; 8'-Apo-beta-carotenal	0	228
C19729	C10H12O2	(2E,4E,6E)-2,6-Dimethylocta-2,4,6-trienedial	0	88
C19730	C20H24O2	Crocetin dialdehyde	0	160
C19731	C10H16O2	(3S)-3-Hydroxycyclocitral	0	92
C19732	C30H50O2	24-Hydroxy-beta-amyrin; Olean-12-ene-3beta,24-diol	0	246
C19733	C30H50O2	Sophoradiol; Olean-12-ene-3beta,22beta-diol	0	246
C19734	C15H24	(-)-alpha-Gurjunene	0	114
C19735	C15H24	(-)-endo-alpha-Bergamotene	0	114
C19736	C15H24	(+)-alpha-Santalene	0	114
C19737	C15H24	(+)-endo-beta-Bergamotene	0	114
C19738	C15H24	(-)-gamma-Cadinene	0	114
C19739	C16H12O7	3'-O-Methyltricetin; Selagin; Tricetin 3'-methyl ether	0	164
C19740	C15H24	(+)-alpha-Barbatene	0	114
C19741	C15H24	(+)-Cubenene	0	114
C19742	C15H24	(+)-delta-Selinene	0	114
C19743	C15H26O	Drimenol	0	124
C19744	C15H26O	(+)-Epicubenol	0	124
C19745	C19H28N4O18P2	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate; UDP-alpha-D-ManNAc3NAcA; UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronic acid	0	344
C19746	C15H26O	(3R,6E)-Nerolidol	0	124
C19747	C15H24	Germacrene C	0	114
C19748	C15H24	(E)-gamma-Bisabolene	0	114
C19749	C15H24	(E)-alpha-Bisabolene	0	114
C19750	C12H10O2	3,5-Dihydroxybiphenyl; 3,5-Biphenyldiol; 5-Phenylresorcinol	0	98
C19751	C15H24	(S)-beta-Bisabolene	0	114
C19752	C15H24	(S)-beta-Macrocarpene	0	114
C19753	C15H24	cis-Muurola-3,5-diene	0	114
C19754	C15H24	cis-Muurola-4(14),5-diene	0	114
C19755	C15H26O	Patchoulol	0	124
C19756	C15H26O	Presilphiperfolan-8beta-ol	0	124
C19757	C8H14O2	(Z)-3-Hexen-1-ol acetate; (3Z)-Hex-3-en-1-yl acetate; cis-3-Hexenyl acetate	0	78
C19758	C12H22O10	beta-D-Galactosyl-(1->4)-L-rhamnose	0	174
C19759	C40H58	7,9,9'-tricis-Neurosporene; 7,9,9'-tri-cis-Neurosporene	0	298
C19760	C15H28O7P2	(2Z,6Z)-Farnesyl diphosphate	0	204
C19761	C14H26NO14P	1-O-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol 3-phosphate	0	244
C19762	C27H29O17	Cyanidin 3-O-(2-O-beta-D-glucuronosyl)-beta-D-glucoside	0	326
C19763	C36H58O9	Soyasapogenol B 3-O-D-glucuronide; Soyasapogenol B 3-O-beta-D-glucuronide	0	346
C19764	C40H60	9,15,9'-tricis-zeta-Carotene	0	300
C19765	C40H62	15,9'-dicis-Phytofluene	0	302
C19766	C10H12FN5O3	5'-Deoxy-5'-fluoroadenosine	0	140
C19767	C16H20N2O2	7-(3-Methylbut-2-enyl)-L-tryptophan	0	146
C19768	C10H12ClN5O3	5-Deoxy-5-chloroadenosine	0	148
C19769	C11H17NO7	1,6-Anhydro-N-acetyl-beta-muramate	0	146
C19770	C11H20NO11P	N-Acetyl-beta-muramate 6-phosphate	0	196
C19771	C26H46N7O26P5S	2'-(5-Triphosphoribosyl)-3'-dephospho-CoA; 2'-(5-Triphospho-alpha-D-ribosyl)-3'-dephospho-CoA	0	550
C19772	C61H102O12P2	alpha-D-Glucopyranosyl-diphospho-ditrans,octacis-undecaprenol	0	594
C19773	C12H22O11	3-O-alpha-D-Mannopyranosyl-alpha-D-mannopyranose	0	182
C19774	C17H31O18P	3-O-(6-O-alpha-D-Xylosylphospho-alpha-D-mannopyranosyl)-alpha-D-mannopyranose	0	292
C19775	C23H37FN7O17P3S	Fluoroacetyl-CoA; Fluoroacetyl-coenzyme A	0	430
C19777	C4H7NO2	L-Homoserine lactone	0	54
C19778	C5H11N3O	(R)-Piperazine-2-carboxamide	0	70
C19779	C3H8N2O	beta-Alaninamide; beta-Alanine amide; 3-Aminopropionamide	0	48
C19780	C5H10N2O2	(R)-Piperazine-2-carboxylic acid; (R)-2-Piperazinecarboxylate	0	70
C19781	C5H10N2O	L-Prolinamide; (S)-Pyrrolidine-2-carboxamide	0	62
C19782	C5H11N3O	(S)-Piperazine-2-carboxamide	0	70
C19783	C5H10N2O2	(S)-Piperazine-2-carboxylic acid; (S)-2-Piperazinecarboxylate	0	70
C19784	C14H25NO11	1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol; 1-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol	0	204
C19785	C19H34N8O8	Streptothricin F; Racemomycin A	0	268
C19786	C19H36N8O9	Streptothricin F acid	0	278
C19787	C11H14N4O4S	5'-S-Methyl-5'-thioinosine; 5'-Deoxy-5'-methylthioinosine; S-Methyl-5'-thioinosine	0	156
C19788	C7H6N2O4	5-Nitroanthranilate; 2-Amino-5-nitrobenzoate	0	94
C19789	C7H5NO5	5-Nitrosalicylate; 2-Hydroxy-5-nitrobenzoate	0	94
C19791	C9H17O12P	2-O-(alpha-D-Glucopyranosyl)-3-phospho-D-glycerate; (2R)-2-(alpha-D-Glucopyranosyloxy)-3-(phosphonooxy)propanoate	0	182
C19792	C9H16O9	2-O-(alpha-D-Glucopyranosyl)-D-glycerate; (R)-2-(alpha-D-Glucopyranosyloxy)-3-hydroxypropanoate	0	142
C19793	C15H27O17P	2-O-[2-O-(alpha-D-Mannopyranosyl)-alpha-D-glucopyranosyl]-3-phospho-D-glycerate	0	268
C19794	C15H25N3O16P2	CDP-1L-myo-inositol	0	294
C19795	C40H58O	1-Hydroxy-1,2-dihydrolycopene; Rhodopin; 1-Hydroxylycopene	0	306
C19796	C27H30O16	Quercetin 3-O-rhamnoside 7-O-glucoside	0	NaN
C19797	C30H40	4,4'-Diapolycopene	0	220
C19798	C30H36O2	4,4'-Diapolycopenedial	0	232
C19799	C12H24O17P2	Bis(1L-myo-inositol)-3,1'-phosphate 1-phosphate	0	262
C19800	C13H12O2	(3-Phenoxyphenyl)methanol; 3-Phenoxybenzenemethanol	0	106
C19801	C30H50O	Isomultiflorenol	0	238
C19805	C22H47NO5	Aminopentol; AP1	0	226
C19806	C6H8O6	Propane-1,2,3-tricarboxylate; Tricarballylate	0	92
C19807	C18H16O7	3',4',5'-O-Trimethyltricetin; 5,7-Dihydroxy-3',4',5'-trimethoxyflavone	0	180
C19809	C6H12N2O	(S)-Piperidine-2-carboxamide	0	70
C19810	C20H32	ent-Pimara-9(11),15-diene	0	152
C19813	C4H7NO5	threo-3-Hydroxy-D-aspartate	0	78
C19814	C20H32	Terpentetriene	0	152
C19815	C20H36O7P2	Terpentedienyl diphosphate	0	242
C19816	C20H32	Elisabethatriene	0	152
C19817	C20H34O	Phyllocladan-16alpha-ol	0	162
C19818	C10H16	beta-Phellandrene	0	76
C19819	C30H50O	Cucurbitadienol	0	238
C19820	C30H50O	Protostadienol; (17Z)-Protosta-17(20),24-dien-3beta-ol	0	238
C19821	C6H8O4	2-Hydroxy-2-(hydroxymethyl)-2H-pyran-3(6H)-one; Microthecin	0	76
C19822	C6H8O4	1,5-Anhydro-4-deoxy-D-glycero-hex-3-en-2-ulose; Ascopyrone M	0	76
C19823	C17H25N3O16P2	UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose; UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose	0	306
C19826	C6H8O4	1,5-Anhydro-4-deoxy-D-glycero-hex-1-en-3-ulose; Ascopyrone P; 5-Hydroxy-2-(hydroxymethyl)-2H-pyran-4(3H)-one	0	76
C19827	C18H30O3	Colneleate; (8E)-9-[(1E,3Z)-Nona-1,3-dien-1-yloxy]non-8-enoate	0	162
C19828	C30H52O2	Arabidiol; (13R,14R,17E)-Malabarica-17,21-diene-3beta,14-diol	0	248
C19829	C30H52O2	Dammarenediol II; (20S)-Dammar-24-ene-3beta,20-diol; Dammar-24-ene-3beta,20-diol	0	248
C19830	C7H9NO3	(5S,6S)-6-Amino-5-hydroxycyclohexane-1,3-diene-1-carboxyate; trans-2,3-Dihydro-3-hydroxyanthranilate; trans-2,3-Dihydro-3-hydroxyanthranilic acid; DHHA	0	82
C19831	C7H9NO3	(1R,6S)-6-Amino-5-oxocyclohex-2-ene-1-carboxylate	0	82
C19832	C30H50O	Thalianol	0	238
C19833	C30H50O	Germanicol; (3beta)-Olean-18-en-3-ol	0	238
C19834	C30H50	Dammara-20,24-diene; Dammara-18(28),21-diene	0	230
C19835	C30H50O	Camelliol C	0	238
C19836	C20H36O7P2	Halima-5(6),13-dien-15-yl diphosphate; Tuberculosinyl diphosphate	0	242
C19837	C9H7NO2	Indole-3-carboxylate; Indole-3-carboxylic acid	0	84
C19838	C4H7NO5	D-erythro-3-Hydroxyaspartate	0	78
C19839	C30H40O	4,4'-Diaponeurosporen-4-al	0	NaN
C19840	C30H46	4,4'-Diapophytofluene	0	NaN
C19841	C30H44	4,4'-Diapo-zeta-carotene	0	NaN
C19844	C8H10Cl2O2	(1S,3R)-3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate	0	NaN
C19848	C20H26N10O12P2S2	Adenylated molybdopterin; Adenylyl-molybdopterin	0	NaN
C19850	C20H38N3O16P	4-O-Phosphohygromycin B	0	NaN
C19852	C55H92O7P2	tritrans,heptacis-Undecaprenyl diphosphate	0	NaN
C19854	C79H130O28P2	D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	0	NaN
C19855	C73H122O22P2	D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	0	NaN
C19856	C67H112O17P2	D-Glc-beta-(1->4)-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	0	NaN
C19857	C85H140O33P2	D-Man-beta-(1->4)-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	0	NaN
C19863	C30H52O2	Lupan-3beta,20-diol; 3beta,20-Dihydroxylupane; Monogynol A	0	NaN
C19864	C21H20Cl2O3	trans-Permethrin	0	NaN
C19865	C42H68O14	Soyasaponin III	0	NaN
C19867	C26H34O9	beta-D-Glucosyl crocetin	0	NaN
C19868	C32H44O14	Bis(beta-D-glucosyl) crocetin; Crocetin diglucosyl ester	0	NaN
C19869	C32H44O14	beta-D-Gentiobiosyl crocetin	0	NaN
C19870	C88H142O35P2	4,6-CH3(COO-)C-D-Man-beta-(1->4)-D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	0	NaN
C19875	C92H166N2O44P2	alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA	0	NaN
C19876	C100H178N2O51P2	alpha-Kdo-(2->8)-[alpha-Kdo-(2->4)]-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA	0	NaN
C19877	C76H143N2O33P3	4-O-Phospho-alpha-Kdo-(2->6)-lipid IVA	0	NaN
C19878	C7H15O10P	D-glycero-alpha-D-manno-Heptose 7-phosphate	0	NaN
C19879	C7H16O13P2	D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate	0	NaN
C19880	C7H15O10P	D-glycero-alpha-D-manno-Heptose 1-phosphate	0	NaN
C19881	C17H27N5O17P2	GDP-D-glycero-alpha-D-manno-heptose	0	NaN
C19882	C7H15O10P	D-glycero-D-manno-Heptose 7-phosphate	0	NaN
C19883	C89H163N3O40P2	alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid IVA	0	NaN
C19884	C73H139N3O26P2	Lipid IIA	0	NaN
C19890	C115H211N3O42P2	alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid A	0	NaN
C19891	C6H12O6	1D-chiro-Inositol; 1,2,4/3,5,6-Cyclohexane-1,2,3,4,5,6-hexol	0	NaN
C19892	C35H46O	4'-Apo-beta,psi-caroten-4'-al; beta-Apo-4'-carotenal	0	NaN
C19893	C15H26O	10-epi-gamma-Eudesmol; 10alpha-Eudesm-4-en-11-ol	0	NaN
C19894	C40H60O2	1,1'-Dihydroxy-1,1',2,2'-tetrahydrolycopene; 1,1'-Dihydroxylycopene	0	NaN
C19895	C16H14O3	4'-Methoxyflavanone	0	NaN
C19896	C15H12O3	4'-Hydroxyflavanone	0	NaN
C19907	C4H5N	Pyrrole	0	NaN
C19908	C15H24	(+)-beta-Chamigrene	0	NaN
C19909	C11H19NO9	N-Acetyl-alpha-neuraminate; alpha-Neu5Ac	0	NaN
C19910	C11H19NO9	N-Acetyl-beta-neuraminate; beta-Neu5Ac	0	NaN
C19911	C4H7NO4	Iminodiacetate	0	NaN
C19918	C30H50O	Parkeol; Lanost-9(11)-en-3beta-ol	0	NaN
C19929	C6H12N2O3	N-alpha-Acetyl-L-2,4-diaminobutyrate	0	NaN
C19931	C21H24N2O3	Raucaffrinoline	0	NaN
C19932	C21H22N2O3	Perakine; Raucaffrine	0	NaN
C19933	C18H24O4	Prosolanapyrone II	0	NaN
C19934	C18H22O4	Prosolanapyrone III; 4-Methoxy-2-oxo-6-(1E,7E,9E)-undeca-1,7,9-trien-1-yl-2H-pyran-3-carboxaldehyde	0	NaN
C19935	N3	Azide; Nitrogen ion (N3-); Azide ion; Hydrazoate	0	NaN
C19936	C18H30O4	(9R,10E,12Z,15Z)-9-Hydroperoxyoctadeca-10,12,15-trienoate	0	NaN
C19937	C18H32O4	(8E,10R,12Z)-10-Hydroperoxy-8,12-octadecadienoate	0	NaN
C19938	C15H24O	Pentalen-13-ol	0	NaN
C19939	C15H22O	Pentalen-13-al	0	NaN
C19942	C30H50O2	11alpha-Hydroxy-beta-amyrin; 11alpha-Dihydroxyolean-12-ene	0	NaN
C19943	C30H48O2	11-Oxo-beta-amyrin; 3beta-Hydroxyolean-12-en-11-one	0	NaN
C19944	C19H24O3	3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione; Secophenol	0	NaN
C19945	C29H44N7O20P3S	3-Oxo-5,6-dehydrosuberyl-CoA; 3-Oxo-5,6-didehydrosuberoyl-CoA	0	NaN
C19946	C29H44N7O19P3S	3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde	0	NaN
C19947	C16H27N3O14P2	dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose	0	NaN
C19948	C18H31N3O14P2	dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-galactopyranose; dTDP-D-ravidosamine	0	NaN
C19960	C16H24N2O15P2	dTDP-3-dehydro-6-deoxy-alpha-D-galactopyranose; dTDP-6-deoxy-D-xylo-hexos-3-ulose; dTDP-6-deoxy-D-xylo-hex-3-ulose	0	NaN
C19961	C17H28N4O15P2	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine; UDP-4-amino-4,6-dideoxy-beta-L-AltNAc; UDP-2-acetamido-4-amino-2,4,6-trideoxy-beta-L-altrose	0	NaN
C19962	C20H30O	13-cis-Retinol; Neovitamin A	0	NaN
C19963	C20H34O	Tuberculosinol	0	NaN
C19964	C20H34O	(13S)-Isotuberculosinol	0	NaN
C19965	C24H38O20	beta-D-4-Deoxy-delta4-GlcA-(1->4)-beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-beta-D-Glc	0	NaN
C19966	C18H32O15	beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-beta-D-Glc	0	NaN
C19967	C10H16N5O14P3	8-Oxo-dGTP; 8-Oxodeoxyguanosine triphosphate; 8-Oxo-7,8-dihydro-2'-deoxyguanosine 5'-triphosphate	0	NaN
C19968	C10H14N5O8P	8-Oxo-dGMP; 2'-Deoxy-7,8-dihydro-8-oxo-5'-guanylate; 8-Hydroxydeoxyguanosine 5'-monophosphate	0	NaN
C19969	C10H16N5O13P3	2-Hydroxy-dATP; 2-Hydroxy-2'-deoxyadenosine 5'-triphosphate	0	NaN
C19970	C10H14N5O7P	2-Hydroxy-dAMP	0	NaN
C19971	C19H30N4O16P2	UDP-2,4-bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose; UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altrose	0	NaN
C19972	C10H18N2O5	2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose	0	NaN
C19973	C15H24	(+)-beta-Caryophyllene	0	NaN
C19974	C15H26O	(+)-Caryolan-1-ol	0	NaN
C19975	C29H42N7O18P3S	2-Oxepin-2(3H)-ylideneacetyl-CoA	0	NaN
C20045	C27H33N3O7	Verruculogen; TR 1; TR 1 toxin	0	NaN
C20062	C29H42N7O18P3S	2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA	0	NaN
C20082	C13H22N2O8	Pseudaminic acid; 5,7-Bis(acetylamino)-3,5,7,9-tetradeoxy-L-glycero-alpha-L-manno-2-nonulopyranosonic acid	0	NaN
C20083	C22H34N5O15P	CMP-pseudaminic acid	0	NaN
C20121	C15H27O4P	trans,trans-Farnesyl phosphate; Farnesyl phosphate; (2E,6E)-Farnesyl phosphate	0	NaN
C20135	C26H34ClNO6	20-O-Methyl-19-chloroproansamitocin	0	NaN
C20136	C27H35ClN2O7	N-Demethyl-desepoxymaytansinol; N-Desmethyl-4,5-desepoxymaytansinol	0	NaN
C20137	C31H41ClN2O8	N-Demethyl-desepoxyansamitocin P-3; N-Demethyl-desepoxy-AP-3	0	NaN
C20138	C31H41ClN2O9	N-Demethylansamitocin P-3; N-Demethyl-AP-3; PND-3	0	NaN
C20139	C37H51ClN2O14	Ansamitocinoside P-3; AGP-3	0	NaN
C20140	C38H52ClN3O15	4''-O-Carbamoyl ansamitocinoside P-3; ACGP-3	0	NaN
C20143	C27H44O2	26-Hydroxycholest-4-en-3-one	0	NaN
C20144	C19H24O2	Androsta-1,4-diene-3,17-dione	0	NaN
C20145	C20H32	ent-Isokaurene; Kaur-15-ene; Kryptomeren	0	NaN
C20146	C20H32O	ent-2alpha-Hydroxyisokaurene	0	NaN
C20147	C20H32O	9beta-Pimara-7,15-dien-19-ol	0	NaN
C20148	C20H30O	9beta-Pimara-7,15-dien-19-al	0	NaN
C20149	C20H30O2	9beta-Pimara-7,15-dien-19-oate	0	NaN
C20150	C20H32O	ent-11beta-Hydroxycassa-12,15-diene	0	NaN
C20151	C22H34O4	10beta,14beta-Dihydroxytaxa-4(20),11-dien-5alpha-yl acetate; 5alpha-Acetoxy-10beta,14beta-dihydroxytaxadiene	0	NaN
C20152	C28H40O8	Taxusin; Taxa-4(20),11-diene-5alpha,9alpha,10beta,13alpha-tetrayl tetraacetate	0	NaN
C20153	C28H40O9	7beta-Hydroxytaxusin	0	NaN
C20154	C15H14O3	3-Methoxy-4',5-dihydroxy-trans-stilbene	0	NaN
C20155	C5H5N5O2	8-Oxoguanine	0	NaN
C20156	C18H29N3O15P2	dTDP-3-acetamido-3,6-dideoxy-alpha-D-galactopyranose	0	NaN
C20158	C20H34O	(13E)-Labda-7,13-dien-15-ol	0	NaN
C20159	C15H24	7-epi-alpha-Selinene; (-)-7-epi-alpha-Selinene; (2S,4aR,8aR)-4a,8-Dimethyl-2-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,8a-octahydronaphthalene	0	NaN
C20161	C15H24	alpha-Guaiene	0	NaN
C20162	C15H24	Viridiflorene	0	NaN
C20163	C15H24	5-epi-alpha-Selinene; 5beta-Eudesma-3,11-diene; (2R,4aR,8aS)-1,2,3,4,4a,5,6,8a-Octahydro-4a,8-dimethyl-2-(prop-1-en-2-yl)naphthalene; 8a-epi-alpha-Selinene; (2R,4aR,8aS)-1,2,3,4,4a,5,6,8a-Octahydro-4a,8-dimethyl-2-(1-methylethenyl)naphthalene	0	NaN
C20172	C15H26O	Cubebol	0	NaN
C20173	C15H24	(+)-gamma-Cadinene	0	NaN
C20174	C15H24	delta-Guaiene; alpha-Bulnesene	0	NaN
C20175	C15H24	Bicyclogermacrene	0	NaN
C20176	C10H15N5O11P2	8-Oxo-dGDP	0	NaN
C20177	C15H24	7-epi-Sesquithujene; (+)-7-epi-Sesquithujene	0	NaN
C20178	C15H24	Sesquithujene; (+)-Sesquithujene	0	NaN
C20179	C15H24	gamma-Curcumene	0	NaN
C20180	C15H24	(-)-alpha-Cuprenene	0	NaN
C20181	C15H26O	Avermitilol	0	NaN
C20182	C15H24	(-)-delta-Cadinene; (1R,8aS)-4,7-Dimethyl-1-(propan-2-yl)-1,2,3,5,6,8a-hexahydronaphthalene	0	NaN
C20183	C11H18N5O11P2	N7-Methylguanosine 5'-diphosphate; N7-Methyl-GDP	0	NaN
C20184	C15H26O	(+)-T-Muurolol; (+)-tau-Muurolol; (1R,4R,4aS,8aR)-1,6-Dimethyl-4-(propan-2-yl)-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-ol	0	NaN
C20185	C20H32	(12E)-9alpha-Labda-8(17),12,14-triene; syn-Labda-8(17),12E,14-triene; (4aS,5R,8aS)-1,1,4a-Trimethyl-6-methylidene-5-[(2E)-3-methylpenta-2,4-dien-1-yl]decahydronaphthalene	0	NaN
C20186	C18H32O4	5S,8R-DiHODE; (5S,8R)-DiHODE; (5S,8R,9Z,12Z)-5,8-Dihydroxyoctadeca-9,12-dienoate	0	NaN
C20187	C30H50O	Achilleol B	0	NaN
C20188	C30H50O	Glutinol	0	NaN
C20189	C30H50O	Baccharis oxide	0	NaN
C20190	C20H30N10O25P6	P1,P6-Bis(5'-adenosyl)hexaphosphate	0	NaN
C20191	C30H50O	alpha-seco-Amyrin; 8,14-Secoursa-7,13-diene-3beta-ol	0	NaN
C20192	C30H50O	Marneral	0	NaN
C20193	C30H50O	beta-seco-Amyrin; 8,14-Secooleana-7,13-diene-3beta-ol	0	NaN
C20194	C30H50O	delta-Amyrin	0	NaN
C20195	C30H50O	Tirucalla-7,24-dien-3beta-ol	0	NaN
C20198	C10H18N5O19P5	Adenosine 5'-pentaphosphate	0	NaN
C20199	C13H18O4	3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoate; 9,17-Dioxo-1,2,3,4,10,19-hexanorandrostan-5-oic acid; DOHNAA; HIP	0	NaN
C20200	C30H50O	Baruol	0	NaN
C20201	C18H22O4	(-)-Solanapyrone A; Solanapyrone A; 4-Methoxy-6-((1R,2S,4aR,8aR)-2-methyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-1-yl)-2-oxo-2H-pyran-3-carboxaldehyde	0	NaN
C20208	C20H30O2	syn-Stemoden-19-oate	0	NaN
C20221	C10H16O2	(6E)-8-Oxolinalool; trans-8-Oxolinalool	0	NaN
C20222	C10H16O2	(6E)-8-Hydroxygeranial	0	NaN
C20223	C10H16O2	(6E)-8-Oxogeraniol	0	NaN
C20225	C12H14O4	Coniferyl acetate	0	NaN
C20226	C14H10O2	Benzil; 1,2-Diphenylethane-1,2-dione	0	NaN
C20227	C14H12O2	(S)-Benzoin	0	NaN
C20228	C14H12O2	(R)-Benzoin	0	NaN
C20229	C15H24O	10-Hydroxy-alpha-humulene	0	NaN
C20230	C10H16	(+)-Sabinene	0	NaN
C20231	C4H6N2O4	(Z)-3-Ureidoacrylate peracid; Ureidoperacrylic acid	0	NaN
C20232	C5H8N2O4	(Z)-2-Methylureidoacrylate peracid	0	NaN
C20233	C15H24N2O2	17-Hydroxylupanine	0	NaN
C20234	C7H13N3O3	5-Guanidino-3-methyl-2-oxopentanoate; 5-Carbamimidamido-3-methyl-2-oxopentanoate	0	NaN
C20235	C11H22O7P2	(E)-2-Methylgeranyl diphosphate	0	NaN
C20236	C12H22O11	4-O-beta-D-Mannopyranosyl-D-glucopyranose	0	NaN
C20237	C12H23O14P	alpha-Maltose 1-phosphate	0	NaN
C20238	C26H42N7O19P3S	(2R)-Ethylmalonyl-CoA	0	NaN
C20239	C7H9N5O3	6-Carboxy-5,6,7,8-tetrahydropterin; 6-Carboxytetrahydropterin	0	NaN
C20240	C6H8O3	(2Z,4Z)-2-Hydroxyhexa-2,4-dienoate; (2Z,4Z)-2-Hydroxyhexa-2,4-dienoic acid	0	NaN
C20241	C10H16	Tricyclene	0	NaN
C20242	C10H16	(-)-Sabinene; (1S,5S)-1-Isopropyl-4-methylenebicyclo[3.1.0]hexane	0	NaN
C20243	C11H20O	2-Methylisoborneol; 1,2,7,7-Tetramethyl-exo-bicycloheptan-2-ol	0	NaN
